tag,sentence
O,Lefroy
O,”
O,or
O,“
O,the
O,Company
O,”
O,)
O,is
O,pleased
O,to
O,report
O,results
O,from
O,two
O,RC
O,drill
O,programs
O,evaluating
O,the
O,Burns
O,copper
O,(
O,Cu
O,)
O,gold
O,(
O,Au
O,)
O,prospect.
O,Burns
O,is
O,within
O,the
O,Eastern
O,Lefroy
O,tenement
O,package
O,","
O,which
O,is
O,part
O,of
O,the
O,wholly
O,owned
O,greater
O,Lefroy
O,Gold
O,Project
O,(
O,LGP
O,)
O,located
O,50km
O,southeast
O,of
O,Kalgoorlie
O,(
O,Figure
O,1
O,)
O,.
O,The
O,Burns
O,copper
O,gold
O,prospect
O,is
O,situated
O,on
O,the
O,eastern
O,margin
O,of
O,a
O,large
O,interpreted
O,felsic
O,intrusion
O,","
O,termed
O,the
O,Burns
O,Intrusion.
O,The
O,intrusion
O,does
O,not
O,outcrop
O,but
O,features
O,a
O,distinctive
O,annular
O,aeromagnetic
O,and
O,gravity
O,geophysical
O,signature
O,(
O,Figure
O,2
O,)
O,.
O,The
O,Company
O,has
O,not
O,yet
O,established
O,the
O,association
O,between
O,the
O,larger
O,Burns
O,intrusion
O,and
O,the
O,diorite
O,porphyry
O,intrusions
O,intersected
O,at
O,Burns
O,but
O,consider
O,there
O,is
O,a
O,genetic
O,relationship
O,between
O,them.
O,Broad
O,high-grade
O,gold
O,mineralisation
O,is
O,hosted
O,within
O,a
O,newly
O,discovered
O,hematite-pyrite-
O,chalcopyrite-magnetite
O,altered
O,diorite
O,porphyry
O,(
O,refer
O,LEX
O,ASX
O,release
O,23
O,February
O,2021
O,)
O,that
O,intrudes
O,high
O,Mg
O,basalt
O,at
O,Burns.
O,This
O,porphyry
O,","
O,termed
O,the
O,Eastern
O,Porphyry
O,","
O,is
O,open
O,to
O,the
O,north
O,and
O,south.
O,The
O,eastern
O,extent
O,of
O,the
O,Eastern
O,Porphyry
O,is
O,now
O,defined
O,","
O,on
O,multiple
O,drill
O,sections
O,","
O,by
O,foliated
O,basalt
O,(
O,footwall
O,basalt
O,)
O,.
O,The
O,copper
O,and
O,gold
O,mineralisation
O,hosted
O,by
O,both
O,the
O,diorite
O,porphyry
O,","
O,basalt
O,and
O,massive
O,magnetite
O,veins
O,is
O,considered
O,by
O,the
O,Company
O,to
O,be
O,a
O,new
O,and
O,unique
O,style
O,of
O,Au-Cu-Ag
O,mineralisation
O,in
O,the
O,area
O,","
O,a
O,land
O,position
O,dominated
O,by
O,Lefroy
O,(
O,Figure
O,1
O,)
O,.
O,The
O,existence
O,of
O,additional
O,mineralisation
O,further
O,east
O,and
O,north
O,under
O,Lake
O,Randall
O,is
O,not
O,discounted
O,by
O,the
O,current
O,drilling
O,campaign
O,and
O,will
O,be
O,the
O,subject
O,of
O,more
O,exploration
O,and
O,drilling
O,that
O,is
O,about
O,to
O,commence.
O,Figure
O,1
O,Lefroy
O,Gold
O,Project
O,","
O,highlighting
O,Eastern
O,and
O,Western
O,Lefroy
O,","
O,the
O,location
O,of
O,the
O,Burns
O,prospect
O,and
O,proximity
O,to
O,Lucky
O,Strike.
O,Refer
O,to
O,Figure
O,3
O,for
O,Burns
O,drill
O,hole
O,plan.
O,2
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,RC
O,Drill
O,programs-background
O,Two
O,RC
O,drilling
O,campaigns
O,were
O,completed
O,at
O,Burns
O,during
O,the
O,July
O,to
O,October
O,2021
O,period.
O,The
O,July
O,program
O,evaluated
O,extensions
O,immediately
O,peripheral
O,to
O,the
O,established
O,Burns
O,prospect
O,while
O,in
O,October
O,a
O,17
O,hole
O,step
O,out
O,program
O,was
O,completed
O,evaluating
O,multiple
O,magnetic
O,anomalies
O,along
O,a
O,3000m
O,corridor
O,north
O,of
O,Burns
O,(
O,refer
O,Figure
O,2
O,)
O,.
O,Figure
O,2
O,Combined
O,satellite
O,image
O,with
O,transparent
O,TMI
O,RTP
O,aeromagnetic
O,image
O,highlighting
O,the
O,discrete
O,magnetic
O,anomalies
O,along
O,strike
O,of
O,Burns
O,and
O,the
O,extent
O,of
O,the
O,+200ppm
O,copper
O,anomaly.
O,The
O,inset
O,area
O,refers
O,to
O,the
O,area
O,of
O,RC
O,and
O,diamond
O,drilling
O,at
O,the
O,Burns
O,Au-Cu-Ag
O,prospect
O,(
O,Figure
O,3
O,)
O,.
O,(
O,Warm
O,colours
O,represent
O,rocks
O,beneath
O,the
O,surface
O,with
O,higher
O,magnetite
O,content
O,)
O,.
O,Coloured
O,and
O,black
O,dots
O,represent
O,historical
O,AC
O,drill
O,holes.
O,The
O,October
O,RC
O,drill
O,holes
O,are
O,highlighted.
O,Refer
O,to
O,Figure
O,3
O,","
O,the
O,inset
O,","
O,for
O,the
O,July
O,RC
O,hole
O,locations.
O,The
O,nine-hole
O,RC
O,drill
O,program
O,(
O,LEFR287-296
O,)
O,was
O,commenced
O,and
O,completed
O,in
O,July
O,2021
O,(
O,refer
O,LEX
O,ASX
O,release
O,20
O,July
O,2021
O,)
O,to
O,evaluate
O,both
O,strike
O,extensions
O,to
O,the
O,Eastern
O,Porphyry
O,and
O,strike
O,and
O,down
O,dip
O,extensions
O,to
O,the
O,Cu-Au
O,mineralisation
O,in
O,the
O,western
O,basalt
O,(
O,refer
O,Figure
O,3
O,)
O,.
O,A
O,total
O,of
O,2328m
O,of
O,drilling
O,was
O,completed
O,testing
O,4
O,targets
O,","
O,including
O,a
O,single
O,hole
O,(
O,LEFR296
O,)
O,testing
O,the
O,Smithers
O,aeromagnetic
O,anomaly.
O,3
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,The
O,drilling
O,targeted
O,strike
O,extensions
O,to
O,the
O,Eastern
O,Porphyry
O,(
O,LEFR290
O,)
O,and
O,strike
O,and
O,down
O,dip
O,extensions
O,to
O,the
O,Cu-Au
O,mineralisation
O,in
O,the
O,western
O,basalt.
O,Four
O,holes
O,(
O,LEFR290
O,","
O,291
O,","
O,292
O,","
O,293
O,)
O,evaluated
O,the
O,northern
O,extension
O,of
O,the
O,Burns
O,system
O,(
O,Figure
O,3
O,)
O,.
O,Hole
O,LEFR290
O,","
O,a
O,40m
O,step
O,out
O,to
O,the
O,north
O,","
O,intersected
O,a
O,101m
O,downhole
O,interval
O,of
O,altered
O,porphyry
O,including
O,a
O,10m
O,interval
O,containing
O,intense
O,magnetite-pyrite
O,alteration.
O,The
O,porphyry
O,is
O,open
O,to
O,the
O,north.
O,Hole
O,LEFR
O,292
O,","
O,an
O,80m
O,step
O,out
O,from
O,LEFR285
O,intersected
O,a
O,30m
O,down
O,hole
O,interval
O,of
O,massive
O,magnetite
O,containing
O,up
O,to
O,20%
O,pyrite
O,alteration
O,in
O,basalt.
O,A
O,fence
O,of
O,three
O,80m
O,spaced
O,holes
O,(
O,LEFR287
O,","
O,288
O,","
O,289
O,)
O,were
O,drilled
O,on
O,the
O,160S
O,section
O,line
O,to
O,evaluate
O,the
O,southern
O,strike
O,extension
O,of
O,the
O,Au-Cu
O,mineralisation
O,in
O,the
O,LEFR273
O,(
O,Figure
O,3
O,)
O,and
O,the
O,broad
O,downhole
O,intervals
O,of
O,dominantly
O,copper
O,mineralisation
O,in
O,the
O,western
O,basalt
O,intersected
O,in
O,holes
O,LEFR271
O,","
O,and
O,LEFR272
O,located
O,80m
O,to
O,the
O,north.
O,A
O,single
O,RC
O,hole
O,was
O,also
O,drilled
O,at
O,Smithers
O,to
O,evaluate
O,this
O,aeromagnetic
O,anomaly
O,approximately
O,250m
O,to
O,the
O,north
O,of
O,Burns.
O,The
O,hole
O,(
O,LEFR294
O,)
O,was
O,successful
O,in
O,penetrating
O,the
O,90m
O,downhole
O,interval
O,of
O,palaeochannel
O,cover
O,to
O,intersect
O,diorite
O,porphyry
O,","
O,which
O,is
O,similar
O,to
O,the
O,porphyry
O,at
O,Burns
O,and
O,contains
O,two
O,narrow
O,(
O,3-5m
O,)
O,intervals
O,of
O,pyritic
O,magnetite
O,veining.
O,The
O,hole
O,had
O,to
O,be
O,abandoned
O,at
O,156m
O,down
O,hole.
O,This
O,hole
O,demonstrates
O,that
O,the
O,Burns
O,system
O,extends
O,to
O,Smithers
O,","
O,a
O,distance
O,of
O,at
O,least
O,500m.
O,This
O,issue
O,was
O,further
O,evaluated
O,in
O,the
O,October
O,RC
O,drilling
O,campaign.
O,Results
O,for
O,four
O,of
O,the
O,9
O,RC
O,holes
O,were
O,reported
O,in
O,the
O,September
O,quarter
O,(
O,LEX
O,ASX
O,release
O,24
O,September
O,2021
O,)
O,.
O,Three
O,of
O,the
O,four
O,holes
O,were
O,from
O,the
O,160S
O,section
O,(
O,Figure
O,3
O,)
O,.
O,The
O,westernmost
O,hole
O,(
O,LEFR289
O,)
O,intersected
O,an
O,impressive
O,244m
O,downhole
O,interval
O,of
O,copper
O,mineralisation
O,from
O,20m
O,","
O,hosted
O,by
O,high
O,Mg
O,basalt.
O,This
O,was
O,followed
O,by
O,a
O,further
O,24m
O,interval
O,of
O,copper
O,mineralised
O,basalt
O,to
O,the
O,end
O,of
O,hole
O,(
O,EOH
O,)
O,at
O,330m
O,","
O,a
O,combined
O,downhole
O,total
O,of
O,268m
O,of
O,mineralisation.
O,The
O,mineralisation
O,is
O,open
O,along
O,strike
O,to
O,the
O,south
O,and
O,at
O,depth.
O,The
O,copper
O,mineralisation
O,in
O,LEFR289
O,is
O,associated
O,with
O,more
O,extensive
O,and
O,elevated
O,magnetite
O,alteration
O,in
O,the
O,high
O,Mg
O,basalt.
O,This
O,Cu
O,dominant
O,zone
O,at
O,Burns
O,is
O,known
O,as
O,the
O,Western
O,Basalt
O,and
O,the
O,mineralisation
O,is
O,open.
O,The
O,final
O,results
O,from
O,the
O,remaining
O,5
O,RC
O,holes
O,of
O,that
O,program
O,have
O,been
O,received
O,and
O,validated
O,(
O,Table
O,3
O,)
O,.
O,These
O,results
O,further
O,support
O,the
O,growing
O,scale
O,of
O,the
O,mineralised
O,system
O,to
O,the
O,north
O,and
O,west.
O,Significant
O,results
O,from
O,those
O,holes
O,include
O,:
B-E,•
B-D,11m
B-E,@
B-P,1.45g/t
B-M,Au
B-E,&
B-P,0.10%
B-M,Cu
B-E,&
B-P,0.59g/t
B-M,Ag
B-E,from
B-D,108m
B-E,in
B-H,LEFR290
O,(
O,Eastern
O,Porphyry
O,)
B-E,Including
B-D,2m
B-E,@
B-P,5.04g/t
B-M,Au
B-E,&
B-P,0.13%
B-M,Cu
B-E,&
B-P,1.0g/t
B-M,Ag
B-E,from
B-D,114m
B-E,•
B-D,40m
B-E,@
B-P,0.07g/t
B-M,Au
B-E,&
B-P,0.14%
B-M,Cu
B-E,from
B-D,42m
B-E,in
B-H,LEFR295
O,(
O,Western
O,Basalt
O,)
B-E,•
B-D,11m
B-E,@
B-P,0.27g/t
B-M,Au
B-E,&
B-P,0.29%
B-M,Cu
B-E,from
B-D,84m
B-E,in
B-H,LEFR294
O,(
O,Smithers
O,)
B-E,•
B-D,2m
B-E,@
B-P,3.96g/t
B-M,Au
B-E,from
B-D,284m
B-E,in
B-H,LEFR291
O,4
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,The
O,mineralisation
O,hosted
O,by
O,the
O,Eastern
O,Porphyry
O,in
O,hole
B-H,LEFR290
O,on
O,the
O,northern
O,most
O,section
O,(
O,160N
O,)
O,at
O,Burns
O,(
O,Figure
O,3
O,)
O,is
O,open
O,","
O,with
O,the
O,next
O,RC
O,holes
O,located
O,approximately
O,400m
O,to
O,the
O,north
O,at
O,Smithers
O,where
O,results
O,from
O,a
O,single
O,hole
O,(
B-H,LEFR294
O,)
O,from
O,this
O,program
O,intersected
O,encouraging
O,Au
O,","
O,Cu
O,","
O,Ag
O,and
O,molybdenite
O,mineralisation
O,","
O,which
O,is
O,a
O,similar
O,geochemical
O,signature
O,to
O,that
O,observed
O,at
O,the
O,Burns
O,anomaly
O,(
O,Figure
O,3
O,)
O,.
O,This
O,provides
O,evidence
O,that
O,the
O,Burns
O,anomaly
O,","
O,the
O,site
O,of
O,the
O,discovery
O,hole
O,LEFR260
O,","
O,is
O,a
O,component
O,of
O,a
O,much
O,larger
O,intrusive
O,related
O,system
O,highlighted
O,by
O,the
O,results
O,from
O,the
O,August
O,aeromagnetic
O,survey
O,(
O,Figure
O,2
O,)
O,Figure
O,3
O,Drill
O,hole
O,plan
O,at
O,the
O,Burns
O,prospect
O,highlighting
O,the
O,Jan-August
O,2021
O,drill
O,program
O,(
B-H,LEFR259
O,to
B-H,LEFR295
O,)
O,relative
O,to
B-H,LEFR260
O,and
O,the
O,interpreted
O,extent
O,of
O,the
O,Eastern
O,Porphyry.
O,Holes
O,with
O,recent
O,results
O,are
O,highlighted
O,in
O,red
O,font.
O,A
O,detailed
O,aeromagnetic
O,survey
O,completed
O,over
O,the
O,broader
O,Burns
O,area
O,in
O,August
O,2021
O,that
O,defined
O,multiple
O,Burns
O,look
O,alike
O,magnetic
O,anomalies
O,over
O,a
O,3000m
O,trend
O,(
O,Figure
O,2
O,)
O,","
O,known
O,as
O,the
O,Burns
O,Corridor
O,triggered
O,the
O,Company
O,to
O,commence
O,a
O,staged
O,drilling
O,program
O,to
O,assess
O,the
O,limits
O,of
O,the
O,Burns
O,mineral
O,system.
O,Stage
O,1
O,of
O,the
O,program
O,involved
O,drilling
O,land-based
O,targets
O,using
O,an
O,RC
O,rig
O,","
O,with
O,stage
O,2
O,requiring
O,a
O,specialised
O,lake
O,aircore
O,rig
O,to
O,evaluate
O,targets
O,(
O,e.g.
O,","
O,Lovejoy
O,)
O,in
O,Lake
O,Randall.
O,5
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,An
O,image
O,from
O,the
O,new
O,aeromagnetic
O,survey
O,(
O,Figure
O,2
O,)
O,provided
O,greater
O,clarity
O,and
O,detail
O,than
O,the
O,old
O,(
O,pre
O,2000
O,era
O,)
O,data.
O,This
O,highlights
O,the
O,annular
O,magnetic
O,anomaly
O,surrounding
O,the
O,interpreted
O,Burns
O,Intrusion
O,and
O,a
O,string
O,of
O,six
O,magnetic
O,anomalies
O,to
O,the
O,east
O,that
O,define
O,a
O,distinct
O,","
O,Burns-like
O,magnetic
O,corridor
O,(
O,Figure
O,2
O,)
O,.
O,These
O,anomalies
O,form
O,a
O,3000m
O,trend
O,","
O,that
O,includes
O,Burns
O,and
O,extends
O,out
O,beneath
O,Lake
O,Randall.
O,The
O,Company
O,interprets
O,that
O,the
O,anomalies
O,represent
O,magnetite
O,alteration
O,zones
O,within
O,and
O,surrounding
O,porphyry
O,dioritic
O,intrusions
O,that
O,are
O,additional
O,to
O,","
O,and
O,similar
O,in
O,style
O,to
O,","
O,Burns
O,The
O,largest
O,and
O,northernmost
O,magnetic
O,anomaly
O,","
O,designated
O,Lovejoy
O,","
O,lies
O,beneath
O,Lake
O,Randall
O,(
O,Figures
O,2
O,)
O,.
O,Lovejoy
O,has
O,a
O,coincident
O,","
O,positive
O,gravity
O,anomaly
O,(
O,refer
O,Figure
O,4
O,LEX
O,ASX
O,release
O,28
O,July
O,2021
O,)
O,is
O,of
O,a
O,similar
O,character
O,to
O,Burns.
O,In
O,October
O,the
O,stage
O,1
O,“
O,onshore
O,”
O,RC
O,drilling
O,program
O,was
O,completed.
O,A
O,total
O,of
O,17
O,angled
O,holes
O,(
O,Table
O,2
O,)
O,for
O,3336m
O,evaluated
O,6
O,magnetic
O,anomalies
O,","
O,including
O,six
O,holes
O,at
O,Burns
O,(
O,Figure
O,2
O,)
O,.
O,Hole
O,depths
O,ranged
O,from
O,120m
O,to
O,258m
O,","
O,with
O,an
O,average
O,depth
O,of
O,200m.
O,This
O,program
O,included
O,one
O,vertical
O,hole
O,(
O,LEFR307
O,)
O,drilled
O,into
O,the
O,main
O,Burns
O,Intrusion.
O,The
O,nine
O,RC
O,holes
O,evaluating
O,the
O,Smithers
O,","
O,Flanders
O,","
O,Skinner
O,and
O,Lovejoy
O,magnetic
O,anomalies
O,up
O,to
O,2000m
O,north
O,of
O,Burns
O,all
O,intersected
O,altered
O,diorite
O,and
O,basalt
O,similar
O,to
O,that
O,observed
O,at
O,Burns.
O,The
O,strongest
O,alteration
O,in
O,dioritic
O,porphyry
O,was
O,intersected
O,in
O,holes
O,at
O,Lovejoy
O,and
O,Skinnner.
O,Holes
O,LEFR296
O,and
O,297
O,are
O,on
O,the
O,western
O,margin
O,of
O,Lovejoy.
O,The
O,strong
O,magnetic
O,anomaly
O,beneath
O,Lake
O,Randall
O,is
O,yet
O,to
O,be
O,tested.
O,Samples
O,were
O,dispatched
O,in
O,17
O,laboratory
O,jobs
O,(
O,one
O,for
O,each
O,drill
O,hole
O,)
O,to
O,Perth
O,for
O,analysis
O,with
O,results
O,expected
O,in
O,December.
O,Two
O,drill
O,holes
O,were
O,prioritised
O,for
O,analysis
O,and
O,results
O,for
O,hole
O,LEFR297
O,at
O,Lovejoy
O,have
O,been
O,received
O,and
O,validated
O,(
O,Table
O,4
O,)
O,.
O,Hole
O,LEFR297
O,(
O,Figure
O,5
O,)
O,intersected
O,significant
O,intervals
O,of
O,hematite
O,silica
O,altered
O,porphyry
O,and
O,associated
O,Cu-Au-Ag
O,mineralisation
O,(
O,Table
O,4
O,)
O,.
O,A
O,fault
O,zone
O,with
O,angular
O,diorite
O,clasts
O,in
O,an
O,intense
O,hematite
O,altered
O,silica
O,matrix
O,including
O,strong
O,fine
O,disseminated
O,magnetite
O,and
O,sulphides
O,was
O,intersected
O,from
O,228m
O,to
O,250m
O,(
O,Figure
O,4
O,)
O,.
O,A
O,similar
O,fault
O,zone
O,was
O,observed
O,in
O,two
O,RC
O,holes
O,to
O,south
O,at
O,Skinner.
O,Significant
O,results
O,from
O,hole
O,LEFR297
O,include
O,:
B-E,•
B-D,10m
B-E,@
B-P,0.21g/t
B-M,Au
B-E,&
B-P,0.60%
B-M,Cu
B-E,&
B-P,2.5g/t
B-M,Ag
B-E,from
B-D,218m
B-E,Including
B-D,2m
B-E,@
B-P,0.41g/t
B-M,Au
B-E,&
B-P,1.56%
B-M,Cu
B-E,&
B-P,5.5g/t
B-M,Ag
B-E,from
B-D,225m
B-E,•
B-D,8m
B-E,@
B-P,0.22g/t
B-M,Au
B-E,&
B-P,0.51%
B-M,Cu
B-E,&
B-P,1.75g/t
B-M,Ag
B-E,from
B-D,250m
B-E,to
I-E,EOH
I-E,Including
B-D,2m
B-E,@
B-P,0.67g/t
B-M,Au
B-E,&
B-P,1.53%
B-M,Cu
B-E,&
B-P,5.0g/t
B-M,Ag
B-E,from
B-D,256m
B-E,to
I-E,EOH
O,The
O,hole
O,","
O,located
O,on
O,the
O,edge
O,of
O,lake
O,Randall
O,(
O,Figure
O,4
O,)
O,was
O,abandoned
O,at
O,258m
O,due
O,to
O,high
O,flows
O,of
O,ground
O,water.
O,The
O,last
O,2m
O,of
O,the
O,hole
O,ended
O,in
O,strong
O,copper
O,mineralisation
O,hosted
O,by
O,altered
O,diorite
O,porphyry
O,and
O,basalt
O,with
O,associated
O,gold
O,and
O,silver
O,credits
O,(
O,Figure
O,4
O,)
O,.
O,6
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,This
O,stage
O,1
O,drilling
O,program
O,is
O,in
O,an
O,important
O,development
O,for
O,the
O,greater
O,Burns
O,area.
O,It
O,has
O,demonstrated
O,that
O,the
O,altered
O,and
O,mineralised
O,dioritic
O,host
O,rocks
O,(
O,porphyry
O,)
O,are
O,far
O,more
O,extensive
O,than
O,initially
O,interpreted
O,and
O,that
O,the
O,Burns
O,Anomaly
O,(
O,Figure
O,3
O,)
O,is
O,a
O,component
O,of
O,a
O,larger
O,Burns
O,Intrusive
O,Complex
O,(
O,BIC
O,)
O,located
O,over
O,a
O,3000m
O,corridor.
O,Figure
O,4
O,Lovejoy
O,schematic
O,drill
O,section
O,and
O,plan
O,view
O,snapshot.
O,RC
O,holes
O,are
O,projected
O,onto
O,the
O,section
O,containing
O,the
O,historical
O,aircore
O,holes
O,prefixed
O,OBU.
O,Importantly
O,interpretation
O,of
O,the
O,whole
O,rock
O,geochemistry
O,from
O,this
O,single
O,hole
O,at
O,Lovejoy
O,has
O,a
O,similar
O,character
O,to
O,that
O,observed
O,at
O,the
O,Burns
O,anomaly.
O,Results
O,for
O,the
O,remaining
O,16
O,RC
O,holes
O,of
O,this
O,program
O,are
O,expected
O,in
O,December
O,2021.
O,The
O,delay
O,in
O,results
O,is
O,due
O,the
O,assay
O,turnaround
O,at
O,the
O,assay
O,laboratory.
O,7
O,|
O,P
O,age
O,ASX
O,Announcement
O,3
O,November
O,2021
O,Ongoing
O,Burns
O,Program
O,The
O,key
O,objective
O,to
O,progress
O,evaluation
O,of
O,the
O,Burns
O,system
O,in
O,the
O,December
O,Quarter
O,is
O,the
O,completion
O,of
O,the
O,AC
O,drilling
O,in
O,Lake
O,Randall
O,to
O,evaluate
O,multiple
O,targets
O,near
O,to
O,Burns.
O,This
O,stage
O,2
O,program
O,as
O,noted
O,above
O,will
O,commence
O,shortly.
O,The
O,program
O,will
O,evaluate
O,multiple
O,targets
O,beneath
O,Lake
O,Randall
O,and
O,filling
O,the
O,geological
O,knowledge
O,gap
O,immediately
O,to
O,the
O,east
O,of
O,the
O,Burns
O,anomaly
O,(
O,baseline
O,section
O,)
O,.
O,The
O,priority
O,target
O,is
O,the
O,Lovejoy
O,magnetic
O,anomaly
O,","
O,but
O,also
O,Kenny
O,’
O,s
O,Dream.
O,The
O,results
O,from
O,hole
O,LEFR297
O,that
O,just
O,intersects
O,the
O,edge
O,of
O,the
O,Lovejoy
O,anomaly
O,provides
O,confidence
O,that
O,additional
O,altered
O,and
O,mineralised
O,diorite
O,can
O,be
O,discovered
O,beneath
O,Lake
O,Randall.
O,The
O,combined
O,results
O,from
O,this
O,AC
O,and
O,the
O,recent
O,RC
O,drill
O,program
O,will
O,provide
O,the
O,broad
O,geochemical
O,and
O,geological
O,baseline
O,framework
O,over
O,the
O,3000m
O,trend
