tag,sentence
O,of
O,5
O,22
O,Townshend
O,Road
O,","
O,SUBIACO
O,","
O,WA
O,","
O,AUSTRALIA
O,","
O,6008
O,www.omniametals.com.au
O,The
O,Company
O,recently
O,completed
O,additional
O,","
O,helicopter
O,assisted
O,","
O,reconnaissance
O,mapping
O,and
O,sampling
O,over
O,the
O,remainder
O,of
O,the
O,key
O,target
O,areas
O,of
O,the
O,Ord
O,Basin
O,Project
O,(
O,Figure
O,1
O,)
O,with
O,samples
O,enroute
O,to
O,the
O,laboratory
O,for
O,full
O,suite
O,multi-element
O,analysis
O,and
O,results
O,expected
O,in
O,4-6
O,weeks.
O,The
O,next
O,stage
O,of
O,exploration
O,at
O,the
O,Ord
O,Basin
O,Project
O,will
O,comprise
O,aerial
O,magnetic
O,","
O,gravity
O,and
O,electromagnetic
O,(
O,“
O,EM
O,”
O,)
O,surveys
O,","
O,geological
O,mapping
O,and
O,methodical
O,surface
O,geochemistry.
O,The
O,initial
O,work
O,programs
O,will
O,be
O,followed
O,by
O,ground-based
O,EM
O,surveys
O,and
O,a
O,maiden
O,drilling
O,campaign
O,in
O,H2
O,2022.
O,Table
O,1
O,:
O,Caves
O,Prospect
O,rock
O,chip
O,results.
O,Coordinates
O,in
O,GDA94
O,Zone
O,52
O,Sample
O,ID
O,Easting
O,Northing
O,Ag
O,Co
O,Cu
O,Ni
O,Pb
O,Zn
O,Au
O,(
O,ppm
O,)
O,(
O,ppm
O,)
O,(
O,ppm
O,)
O,(
O,ppm
O,)
O,(
O,ppm
O,)
O,(
O,ppm
O,)
O,(
O,ppb
O,)
O,OMRK001
O,526832
O,8062523
O,29
O,13.8
O,103400
O,8.6
O,104
O,28.8
O,4.1
O,OMRK002
O,526821
O,8062535
O,29
O,13.8
O,103400
O,8.6
O,104
O,28.8
O,4.1
O,OMRK003
O,526833
O,8062509
O,22
O,5.5
O,99050
O,3
O,67
O,2.7
O,4.1
O,OMRK004
O,526823
O,8062468
O,0.25
O,5.2
O,935.4
O,7.8
O,22.4
O,51.3
O,2.6
O,OMRK005
O,526892
O,8062418
O,0.53
O,3.2
O,537.4
O,4.1
O,81.9
O,89.4
O,8.2
O,OMRK006
O,526872
O,8062521
O,0.06
O,38
O,354.7
O,23.2
O,7.9
O,41.4
O,3.2
O,OMRK007
O,526968
O,8062143
O,0.13
O,2.6
O,47.4
O,4.1
O,31.2
O,26
O,2.3
O,OMRK008
O,526905
O,8062110
O,-0.01
O,5.4
O,35.8
O,6.2
O,13.7
O,28
O,2.7
O,About
O,the
O,Ord
O,Basin
O,Project
O,The
O,Ord
O,Basin
O,Project
O,comprises
O,a
O,1
O,","
O,305
O,km2
O,tenement
O,package
O,located
O,~
O,140
O,km
O,south
O,of
O,Kununurra.
O,Access
O,is
O,via
O,the
O,unsealed
O,Duncan
O,Road
O,and
O,to
O,the
O,west
O,","
O,the
O,Great
O,Northern
O,Highway
O,is
O,a
O,major
O,arterial
O,road
O,that
O,services
O,numerous
O,mining
O,operations
O,in
O,the
O,Kimberley
O,region.
O,The
O,Ord
O,Basin
O,Project
O,is
O,situated
O,in
O,a
O,rapidly
O,emerging
O,district
O,prospective
O,for
O,Michigan-style
O,stratigraphic
O,copper
O,and
O,Norilsk-style
O,nickel
O,copper-PGE
O,mineral
O,systems.
O,At
O,the
O,Caves
O,Prospect
O,","
O,historical
O,mapping
O,and
O,sampling
O,completed
O,in
O,1969
O,identified
O,outcropping
O,mineralisation
O,over
O,an
O,area
O,of
O,approximately
O,90m
O,x
O,180m
O,before
O,dipping
O,under
O,cover.
O,-
O,END
O,-
O,This
O,announcement
O,is
O,approved
O,for
O,release
O,by
O,the
O,Board
O,of
O,Omnia
O,Metals
O,Group
O,For
O,further
O,information
O,please
O,contact
O,:
O,James
O,Warren
O,Amalie
O,Schreurs
O,Managing
O,Director
O,White
O,Noise
O,Communications
O,james@omniametals.com.au
O,T
O,:
O,+61
O,431
O,636
O,033
O,amalie@whitenoisecomms.com
O,OMNIA
O,METALS
O,GROUP
O,LTD
O,ACN
O,:
O,648
O,187
O,651
O,Page
O,4
O,of
O,5
O,22
O,Townshend
O,Road
O,","
O,SUBIACO
O,","
O,WA
O,","
O,AUSTRALIA
O,","
O,6008
O,www.omniametals.com.au
O,ABOUT
O,OMNIA
O,Omnia
O,Metals
O,Group
O,Ltd
O,(
O,ASX
O,:
O,OM1
O,)
O,is
O,focussed
O,on
O,exploring
O,for
O,future
O,facing
O,commodities
O,used
O,in
O,advanced
O,technologies
O,","
O,with
O,a
O,focus
O,on
O,nickel
O,","
O,copper
O,and
O,platinum
O,group
O,elements.
O,Omnia
O,’
O,s
O,primary
O,focus
O,is
O,1
O,","
O,305km2
O,of
O,tenure
O,in
O,the
O,highly
O,Ord
O,Basin
O,Project
O,","
O,which
O,is
O,situated
O,in
O,a
O,rapidly
O,emerging
O,district
O,prospective
O,for
O,Norilsk-style
O,nickel-copper-PGE
O,and
O,stratigraphic
O,copper
O,mineral
O,systems.
O,Historical
O,exploration
O,has
O,been
O,limited
O,in
O,the
O,region
O,","
O,as
O,such
O,the
O,Ord
O,Basin
O,Project
O,represents
O,a
O,district
O,scale
O,","
O,greenfields
O,exploration
O,opportunity.
O,Omnia
O,’
O,s
O,exploration
O,strategy
O,is
O,to
O,complete
O,high-powered
O,electromagnetic
O,and
O,ground
O,gravity
O,geophysical
O,surveys
O,","
O,which
O,will
O,be
O,complimented
O,by
O,regional
O,geochemical
O,sampling
O,","
O,to
O,delineate
O,high-priority
O,drill
O,targets.
O,Following
O,initial
O,geophysical
O,and
O,geochemical
O,surveys
O,","
O,Omnia
O,plans
O,to
O,complete
O,its
O,maiden
O,drilling
O,campaign
O,in
O,H2
O,2022.
O,OMNIA
O,METALS
O,GROUP
O,LTD
O,ACN
O,:
O,648
O,187
O,651
O,Page
O,5
O,of
O,5
O,22
O,Townshend
O,Road
O,","
O,SUBIACO
O,","
O,WA
O,","
O,AUSTRALIA
O,","
O,6008
O,www.omniametals.com.au
