tag,sentence
O,Riversgold
O,Limited
O,+61
O,(
O,0
O,)
O,422
O,602
O,720
O,info@riversgold.com.au
O,michael.vaughan@fivemark.com.au
O,ASX
O,Announcement
O,21
O,February
O,2019
O,1
O,ASX
O,Announcement
O,21
O,February
O,2019
O,2Table
O,1.
O,Results
O,from
O,1
O,metre
O,re-splits
O,of
O,Farr-Jones
O,aircore
O,drilling.
O,Original
O,4m
O,composite
O,samples
O,1m
O,resplit
O,samples
O,Prospect
O,Hole
O,From
O,To
O,Interval
O,Aqua
O,‐
O,regia
O,From
O,To
O,Interval
O,Fire
O,assay
O,(
O,m
O,)
O,(
O,m
O,)
O,(
O,m
O,)
B-M,Au
O,(
O,ppb
O,)
O,(
O,m
O,)
O,(
O,m
O,)
O,(
O,m
O,)
O,Au
O,(
O,ppm
O,)
O,Eales
B-H,FJAC0008
O,28
O,32
O,4
O,360
O,28
O,29
O,1
O,0.612
O,29
O,30
O,1
O,0.118
O,30
O,31
O,1
O,0.111
O,31
O,32
O,1
O,0.030
O,36
O,40
O,4
O,549
O,36
O,37
O,1
O,BDL
O,37
O,38
O,1
O,0.019
O,38
O,39
O,1
O,0.878
O,39
O,40
O,1
O,0.023
B-H,FJAC0011
O,32
O,36
O,4
O,312
O,32
O,33
O,1
O,0.545
O,33
O,34
O,1
O,0.334
O,34
O,35
O,1
O,BDL
O,35
O,36
O,1
O,0.007
O,48
O,52
O,4
O,406
O,48
O,49
O,1
O,0.063
O,49
O,50
O,1
O,0.429
O,50
O,51
O,1
O,0.044
O,51
O,52
O,1
O,0.012
O,52
O,56
O,4
O,4
O,52
O,53
O,1
O,BDL
O,53
O,54
O,1
O,BDL
O,54
O,55
O,1
O,BDL
O,55
O,56
O,1
O,0.385
O,56
O,60
O,4
O,213
O,56
O,57
O,1
O,0.016
O,57
O,58
O,1
O,0.575
O,58
O,59
O,1
O,0.011
O,59
O,60
O,1
O,BDL
B-H,FJAC0012
O,56
O,60
O,4
O,1
O,","
O,026
O,56
O,57
O,1
O,1.035
O,57
O,58
O,1
O,1.694
O,58
O,59
O,1
O,3.044
O,59
O,60
O,1
O,0.110
B-H,FJAC0015
O,36
O,40
O,4
O,837
O,36
O,37
O,1
O,0.016
O,37
O,38
O,1
O,BDL
O,38
O,39
O,1
O,BDL
O,39
O,40
O,1
O,3.021
O,40
O,44
O,4
O,330
O,40
O,41
O,1
O,0.591
O,41
O,42
O,1
O,0.035
O,42
O,43
O,1
O,0.788
O,43
O,44
O,1
O,0.008
O,Farr
O,‐
O,Jones
B-H,FJAC0002
O,48
O,52
O,4
O,430
O,48
O,49
O,1
O,0.006
O,49
O,50
O,1
O,0.832
O,50
O,51
O,1
O,1.487
O,51
O,52
O,1
O,0.246
O,52
O,56
O,4
O,227
O,52
O,53
O,1
O,0.345
O,53
O,54
O,1
O,0.012
O,54
O,55
O,1
O,0.309
O,55
O,56
O,1
O,0.286
O,56
O,60
O,4
O,262
O,56
O,57
O,1
O,0.180
O,57
O,58
O,1
O,0.024
O,58
O,59
O,1
O,0.694
O,59
O,60
O,1
O,2.150
O,60
O,64
O,4
O,129
O,60
O,61
O,1
O,0.009
O,ASX
O,Announcement
O,21
O,February
O,2019
O,3Original
B-D,4m
O,composite
O,samples
B-D,1m
O,resplit
O,samples
O,Prospect
O,Hole
O,From
O,To
O,Interval
O,Aqua
O,‐
O,regia
O,From
O,To
O,Interval
O,Fire
O,assay
O,(
O,m
O,)
O,(
O,m
O,)
O,(
O,m
O,)
O,Au
O,(
O,ppb
O,)
O,(
O,m
O,)
O,(
O,m
O,)
O,(
O,m
O,)
B-M,Au
O,(
O,ppm
O,)
O,61
O,62
O,1
O,0.064
O,62
O,63
O,1
O,0.273
O,63
O,64
O,1
O,0.026
O,North
B-H,FJAC0007
O,44
O,48
O,4
O,357
O,44
O,45
O,1
O,0.006
O,Farr
O,‐
O,Jones
O,45
O,46
O,1
O,1.757
O,46
O,47
O,1
O,0.009
O,47
O,48
O,1
O,0.010
O,84
O,88
O,4
O,1
O,","
O,691
O,84
O,85
O,1
O,0.023
O,85
O,86
O,1
O,0.318
O,86
O,87
O,1
O,0.282
O,87
O,88
O,1
O,6.717
O,88
O,92
O,4
O,1
O,","
O,774
O,88
O,89
O,1
O,0.964
O,89
O,90
O,1
O,2.811
O,90
O,91
O,1
O,1.105
O,91
O,92
O,1
O,0.111
O,92
O,96EOH
O,4
O,59
O,92
O,93
O,1
O,0.033
O,93
O,94
O,1
O,0.093
O,94
O,95
O,1
O,0.117
O,95
O,96EOH
O,1
O,0.012
O,“
O,BDL
O,”
O,–
O,below
O,lower
O,detection
O,limit
O,of
O,0.005g/t
O,Au
O,Competent
O,Person
O,Statement
O,The
O,information
O,in
O,this
O,document
O,that
O,relates
O,to
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,Allan
O,Kelly
O,","
O,a
O,Competent
O,Person
O,who
O,is
O,a
O,Member
O,of
O,The
O,Australian
O,Institute
O,of
O,Geoscientists
O,(
O,AIG
O,)
O,.
O,Mr
O,Kelly
O,is
O,the
O,Managing
O,Director
O,and
O,CEO
O,of
O,Riversgold
O,Ltd.
O,He
O,is
O,a
O,full-time
O,employee
O,of
O,Riversgold
O,Ltd
O,and
O,holds
O,shares
O,and
O,options
O,in
O,the
O,Company.
O,Mr
O,Kelly
O,has
O,sufficient
O,experience
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,he
O,is
O,undertaking
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,of
O,the
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,’
O,.
O,Mr
O,Kelly
O,consents
O,to
O,the
O,inclusion
O,in
O,this
O,announcement
O,of
O,the
O,matters
O,based
O,on
O,this
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,
O,Information
O,on
O,historical
O,results
O,for
O,the
O,Farr-Jones
O,target
O,","
O,including
O,Table
O,1
O,information
O,","
O,is
O,contained
O,in
O,the
O,Independent
O,Geologists
O,Report
O,in
O,the
O,Riversgold
O,Replacement
O,Prospectus
O,dated
O,11
O,August
O,2017.
O,
O,Information
O,on
O,recent
O,drill
O,results
O,for
O,Farr-Jones
O,","
O,including
O,Table
O,1
O,information
O,","
O,is
O,contained
O,in
O,the
O,ASX
O,releases
O,dated
O,2
O,July
O,","
O,13
O,August
O,","
O,17
O,October
O,and
O,23
O,October
O,2018
O,","
O,and
O,16
O,January
O,2019.
O,
O,Information
O,on
O,Cutler
O,prospect
O,","
O,including
O,Table
O,1
O,information
O,","
O,is
O,contained
O,in
O,the
O,ASX
O,releases
O,dated
O,8
O,Junes
O,2018
O,and
O,25
O,July
O,2018.
O,The
O,Company
O,confirms
O,that
O,it
O,is
O,not
O,aware
O,of
O,any
O,new
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,information
O,in
O,the
O,original
O,market
O,announcements
O,","
O,and
O,that
O,the
O,form
O,and
O,context
O,in
O,which
O,the
O,Competent
O,Persons
O,findings
O,are
O,presented
O,have
O,not
O,been
O,materially
O,modified
O,from
O,the
O,original
O,market
O,announcements.
O,ASX
O,Announcement
O,21
O,February
O,2019
O,4
O,ABOUT
O,RIVERSGOLD
O,LIMITED
O,Riversgold
O,listed
O,on
O,the
O,ASX
O,in
O,October
O,2017
O,and
O,has
O,a
O,portfolio
O,of
O,exploration
O,projects
O,within
O,the
O,Eastern
O,Goldfields
O,of
O,Western
O,Australia
O,","
O,the
O,Tintina
O,Gold
O,Belt
O,in
O,southwest
O,Alaska
O,","
O,USA
O,","
O,and
O,the
O,Gawler
O,Craton
O,of
O,South
O,Australia.
O,Riversgold
O,’
O,s
O,Board
O,and
O,Management
O,has
O,a
O,track
O,record
O,of
O,successful
O,exploration
O,","
O,discovery
O,","
O,development
O,and
O,production.
O,Kurnalpi
O,Projects
O,","
O,WA
O,Riversgold
O,has
O,a
O,portfolio
O,of
O,mineral
O,exploration
O,tenements
O,in
O,the
O,Eastern
O,Goldfields
O,of
O,Western
O,Australia.
O,The
O,projects
O,are
O,located
O,along
O,major
O,structures
O,and
O,within
O,proximity
O,to
O,transport
O,infrastructure
O,","
O,existing
O,gold
O,processing
O,facilities
O,and
O,emerging
O,gold
O,discoveries.
O,The
O,Company
O,also
O,has
O,a
O,farm-in
O,agreement
O,with
O,ASX-listed
O,Alloy
O,Resources
O,Limited
O,(
O,“
O,Alloy
O,”
O,)
O,over
O,two
O,Exploration
O,Licences
O,in
O,the
O,same
O,area.
O,Since
O,listing
O,the
O,Company
O,has
O,made
O,new
O,discoveries
O,at
O,the
O,Farr-Jones
O,and
O,Cutler
O,prospects
O,and
O,completed
O,the
O,first
O,drilling
O,campaign
O,at
O,the
O,Queen
O,Lapage
O,target
O,in
O,almost
O,20
O,years.
O,South
O,West
O,Alaska
O,","
O,USA
O,Riversgold
O,has
O,a
O,100%
O,interest
O,in
O,three
O,projects
O,in
O,southwest
O,Alaska
O,","
O,USA
O,","
O,through
O,its
O,wholly
O,owned
O,Alaskan
O,subsidiary
O,","
O,“
O,Afranex
O,(
O,Alaska
O,)
O,Limited
O,”
O,.
O,The
O,projects
O,are
O,located
O,at
O,the
O,western
O,end
O,of
O,the
O,“
O,Tintina
O,Gold
O,Province
O,”
O,","
O,which
O,hosts
O,the
O,giant
O,45
O,million-ounce
O,Donlin
O,Creek
O,gold
O,deposit
O,(
O,Barrick/NOVAGOLD
O,)
O,","
O,along
O,with
O,other
O,intrusion-related
O,gold
O,(
O,IRG
O,)
O,deposits
O,such
O,as
O,Fort
O,Knox
O,","
O,Pogo
O,and
O,Livengood.
O,During
O,2018
O,","
O,the
O,Company
O,completed
O,its
O,first
O,Alaskan
O,field
O,season
O,since
O,listing
O,on
O,the
O,ASX
O,","
O,which
O,included
O,geochemical
O,and
O,geophysical
O,surveys
O,over
O,several
O,targets
O,along
O,with
O,diamond
O,drilling
O,at
O,the
O,Luna
O,","
O,Luna
O,East
O,and
O,Quicksilver
O,targets.
O,The
O,Company
O,has
O,identified
O,multiple
O,outcropping
O,high-grade
O,gold
O,occurrences
O,along
O,the
O,40km
O,long
O,North
O,Fork
O,Fault
O,corridor.
O,South
O,Australian
O,IOCG
O,Projects
O,Riversgold
O,is
O,exploring
O,for
O,a
O,large
O,Iron-Oxide
O,Copper-Gold
O,deposit
O,in
O,the
O,Olympic
O,Copper-Gold
O,Province
O,of
O,South
O,Australia.
O,The
O,Company
O,currently
O,has
O,two
O,projects
O,within
O,this
O,province.
O,The
O,recent
O,announcement
O,of
O,significant
O,results
O,at
O,the
O,Oak
O,Dam
O,West
O,target
O,","
O,by
O,BHP
O,","
O,highlights
O,the
O,potential
O,for
O,the
O,discovery
O,of
O,further
O,large
O,IOCG
O,deposits
O,within
O,this
O,province.
O,ASX
O,Announcement
O,21
O,February
O,2019
O,5JORC
O,Code
O,","
O,2012
O,Edition
O,–
O,Table
O,1
O,Section
O,1
O,Sampling
O,Techniques
O,and
O,Data
O,–
O,Farr
O,‐
O,Jones
O,aircore
O,drilling
O,‐
O,resplits
O,(
O,Criteria
O,in
O,this
O,section
O,apply
O,to
O,all
O,succeeding
O,sections.
O,)
O,Criteria
O,JORC
O,Code
O,explanation
O,Commentary
O,Sampling
O,
O,Nature
O,and
O,quality
O,of
O,sampling
O,(
O,e.g.
O,cut
O,
O,Samples
O,of
O,each
O,meter
O,weighing
O,techniques
O,channels
O,","
O,random
O,chips
O,","
O,or
O,specific
O,approximately
O,25kg
O,taken
O,from
O,cyclone
O,specialised
O,industry
O,standard
O,measurement
O,and
O,placed
O,on
O,ground
O,in
O,1m
O,piles
O,tools
O,appropriate
O,to
O,the
O,minerals
O,under
O,
O,Samples
O,were
O,taken
O,from
O,each
O,1m
O,pile
O,investigation
O,","
O,such
O,as
O,down
O,hole
O,gamma
O,to
O,achieve
O,approximately
O,2.5kg
O,of
O,sondes
O,","
O,or
O,handheld
O,XRF
O,instruments
O,","
O,etc
O,)
O,.
O,material
O,These
O,examples
O,should
O,not
O,be
O,taken
O,as
O,limiting
O,the
O,broad
O,meaning
O,of
O,sampling.
O,
O,Include
O,reference
O,to
O,measures
O,taken
O,to
O,ensure
O,sample
O,representivity
O,and
O,the
O,appropriate
O,calibration
O,of
O,any
O,measurement
O,tools
O,or
O,systems
O,used.
O,
O,Aspects
O,of
O,the
O,determination
O,of
O,mineralisation
O,that
O,are
O,Material
O,to
O,the
O,Public
O,Report.
O,
O,In
O,cases
O,where
O,‘
O,industry
O,standard
O,’
O,work
O,has
O,been
O,done
O,this
O,would
O,be
O,relatively
O,simple
O,(
O,e.g.
O,‘
O,reverse
O,circulation
O,drilling
O,was
O,used
O,to
O,obtain
O,1
O,m
O,samples
O,from
O,which
O,3
O,kg
O,was
O,pulverised
O,to
O,produce
O,a
O,30
O,g
O,charge
O,for
O,fire
O,assay
O,’
O,)
O,.
O,In
O,other
O,cases
O,more
O,explanation
O,may
O,be
O,required
O,","
O,such
O,as
O,where
O,there
O,is
O,coarse
O,gold
O,that
O,has
O,inherent
O,sampling
O,problems.
O,Unusual
O,commodities
O,or
O,mineralisation
O,types
O,(
O,e.g.
O,submarine
O,nodules
O,)
O,may
O,warrant
O,disclosure
O,of
O,detailed
O,information.
O,Drilling
O,
O,Drill
O,type
O,(
O,e.g.
O,core
O,","
O,reverse
O,circulation
O,","
O,open-
O,
O,Aircore
O,drilling
O,to
O,refusal
O,techniques
O,hole
O,hammer
O,","
O,rotary
O,air
O,blast
O,","
O,auger
O,","
O,Bangka
O,","
O,sonic
O,","
O,etc
O,)
O,and
O,details
O,(
O,e.g.
O,core
O,diameter
O,","
O,triple
O,or
O,standard
O,tube
O,","
O,depth
O,of
O,diamond
O,tails
O,","
O,face-sampling
O,bit
O,or
O,other
O,type
O,","
O,whether
O,core
O,is
O,oriented
O,and
O,if
O,so
O,","
O,by
O,what
O,method
O,","
O,etc
O,)
O,.
O,Drill
O,
O,Method
O,of
O,recording
O,and
O,assessing
O,core
O,and
O,
O,Sample
O,recovery
O,assessed
O,visually
O,via
O,sample
O,chip
O,sample
O,recoveries
O,and
O,results
O,assessed.
O,size
O,of
O,sample
O,bag
O,recovery
O,
O,Measures
O,taken
O,to
O,maximise
O,sample
O,recovery
O,and
O,ensure
O,representative
O,nature
O,of
O,the
O,samples.
O,
O,Whether
O,a
O,relationship
O,exists
O,between
O,sample
O,recovery
O,and
O,grade
O,and
O,whether
O,sample
O,bias
O,may
O,have
O,occurred
O,due
O,to
O,preferential
O,loss/gain
O,of
O,fine/coarse
O,material.
O,Logging
O,
O,Whether
O,core
O,and
O,chip
O,samples
O,have
O,been
O,
O,Samples
O,were
O,originally
O,logged
O,on
O,site
O,geologically
O,and
O,geotechnically
O,logged
O,to
O,a
O,for
O,colour
O,grain
O,size
O,","
O,major
O,lithology
O,","
O,level
O,of
O,detail
O,to
O,support
O,appropriate
O,Mineral
O,alteration
O,","
O,veining
O,and
O,mineralisation.
O,Resource
O,estimation
O,","
O,mining
O,studies
O,and
O,
O,All
O,samples
O,were
O,logged
O,and
O,a
O,metallurgical
O,studies.
O,representative
O,sample
O,from
O,each
O,hole
O,
O,Whether
O,logging
O,is
O,qualitative
O,or
O,quantitative
O,was
O,placed
O,in
O,a
O,plastic
O,chip
O,tray
O,for
O,in
O,nature.
O,Core
O,(
O,or
O,costean
O,","
O,channel
O,","
O,etc
O,)
O,future
O,reference
O,photography.
O,
O,The
O,total
O,length
O,and
O,percentage
O,of
O,the
O,relevant
O,intersections
O,logged.
O,Sub-
O,
O,If
O,core
O,","
O,whether
O,cut
O,or
O,sawn
O,and
O,whether
O,
O,1m
O,samples
O,were
O,taken
O,using
O,a
O,scoop
O,sampling
O,from
O,each
O,1m
O,sample
O,to
O,achieve
O,ASX
O,Announcement
O,21
O,February
O,2019
O,6Criteria
O,JORC
O,Code
O,explanation
O,Commentary
O,techniques
O,quarter
O,","
O,half
O,or
O,all
O,core
O,taken.
O,approximately
O,2.5-3kg
O,of
O,material
O,and
O,sample
O,
O,If
O,non-core
O,","
O,whether
O,riffled
O,","
O,tube
O,
O,Samples
O,were
O,generally
O,dry
O,preparation
O,sampled
O,","
O,rotary
O,split
O,","
O,etc
O,and
O,whether
O,
O,Duplicate
O,samples
O,were
O,taken
O,at
O,the
O,sampled
O,wet
O,or
O,dry.
O,frequency
O,of
O,1
O,duplicate
O,per
O,100
O,
O,For
O,all
O,sample
O,types
O,","
O,the
O,nature
O,","
O,quality
O,samples
O,and
O,appropriateness
O,of
O,the
O,sample
O,preparation
O,technique.
O,
O,Quality
O,control
O,procedures
O,adopted
O,for
O,all
O,sub-sampling
O,stages
O,to
O,maximise
O,representivity
O,of
O,samples.
O,
O,Measures
O,taken
O,to
O,ensure
O,that
O,the
O,sampling
O,is
O,representative
O,of
O,the
O,in-situ
O,material
O,collected
O,","
O,including
O,for
O,instance
O,results
O,for
O,field
O,duplicate/second-half
O,sampling.
O,
O,Whether
O,sample
O,sizes
O,are
O,appropriate
O,to
O,the
O,grain
O,size
O,of
O,the
O,material
O,being
O,sampled.
O,Quality
O,of
O,
O,The
O,nature
O,","
O,quality
O,and
O,appropriateness
O,
O,Samples
O,were
O,submitted
O,for
O,analysis
O,of
O,assay
O,data
O,of
O,the
O,assaying
O,and
O,laboratory
O,by
O,fire
O,assay
O,of
O,a
O,50g
O,sub-sample
O,and
O,procedures
O,used
O,and
O,whether
O,the
O,laboratory
O,technique
O,is
O,considered
O,partial
O,or
O,total.
O,
O,Fire
O,assay
O,is
O,considered
O,a
O,“
O,total
O,”
O,tests
O,analysis
O,
O,For
O,geophysical
O,tools
O,","
O,spectrometers
O,","
O,handheld
O,XRF
O,instruments
O,","
O,etc
O,","
O,the
O,
O,QAQC
O,samples
O,were
O,added
O,at
O,a
O,parameters
O,used
O,in
O,determining
O,the
O,frequency
O,of
O,4
O,QAQC
O,samples
O,analysis
O,including
O,instrument
O,make
O,and
O,(
O,standards
O,","
O,blanks
O,duplicates
O,)
O,per
O,100
O,model
O,","
O,reading
O,times
O,","
O,calibrations
O,factors
O,samples
O,applied
O,and
O,their
O,derivation
O,","
O,etc.
O,
O,Nature
O,of
O,quality
O,control
O,procedures
O,adopted
O,(
O,e.g.
O,standards
O,","
O,blanks
O,","
O,duplicates
O,","
O,external
O,laboratory
O,checks
O,)
O,and
O,whether
O,acceptable
O,levels
O,of
O,accuracy
O,(
O,i.e.
O,lack
O,of
O,bias
O,)
O,and
O,precision
O,have
O,been
O,established.
O,Verification
O,
O,The
O,verification
O,of
O,significant
O,
O,No
O,verification
O,performed
O,at
O,this
O,stage
O,of
O,intersections
O,by
O,either
O,independent
O,or
O,sampling
O,alternative
O,company
O,personnel.
O,
O,Data
O,collected
O,on
O,site
O,via
O,laptop
O,and
O,computer
O,and
O,imported
O,into
O,a
O,MS
O,access
O,assaying
O,
O,The
O,use
O,of
O,twinned
O,holes.
O,database.
O,
O,Documentation
O,of
O,primary
O,data
O,","
O,data
O,
O,Assay
O,data
O,received
O,from
O,the
O,lab
O,is
O,entry
O,procedures
O,","
O,data
O,verification
O,","
O,data
O,imported
O,into
O,the
O,MS
O,access
O,database
O,storage
O,(
O,physical
O,and
O,electronic
O,)
O,and
O,merged
O,with
O,the
O,field
O,data
O,protocols.
O,
O,Discuss
O,any
O,adjustment
O,to
O,assay
O,data.
O,Location
O,of
O,
O,Accuracy
O,and
O,quality
O,of
O,surveys
O,used
O,to
O,
O,Hole
O,collars
O,were
O,located
O,using
O,data
O,points
O,locate
O,drill
O,holes
O,(
O,collar
O,and
O,down-hole
O,handheld
O,GPS
O,surveys
O,)
O,","
O,trenches
O,","
O,mine
O,workings
O,and
O,
O,No
O,down
O,hole
O,surveys
O,have
O,been
O,other
O,locations
O,used
O,in
O,Mineral
O,Resource
O,completed
O,at
O,this
O,stage
O,estimation.
O,
O,Specification
O,of
O,the
O,grid
O,system
O,used.
O,
O,Quality
O,and
O,adequacy
O,of
O,topographic
O,control.
O,Data
O,
O,Data
O,spacing
O,for
O,reporting
O,of
O,Exploration
O,
O,Drill
O,holes
O,were
O,located
O,on
O,sections
O,200-
O,spacing
O,Results.
O,300m
O,apart
O,with
O,50m
O,hole
O,spacing
O,and
O,
O,Whether
O,the
O,data
O,spacing
O,","
O,and
O,
O,Drilling
O,is
O,too
O,widely
O,spaced
O,to
O,establish
O,ASX
O,Announcement
O,21
O,February
O,2019
O,7Criteria
O,JORC
O,Code
O,explanation
O,Commentary
O,distribution
O,distribution
O,is
O,sufficient
O,to
O,establish
O,the
O,geological
O,or
O,grade
O,continuity
O,at
O,this
O,degree
O,of
O,geological
O,and
O,grade
O,stage
O,continuity
O,appropriate
O,for
O,the
O,Mineral
O,Resource
O,and
O,Ore
O,Reserve
O,estimation
O,
O,Resampling
O,of
O,anomalous
O,1m
O,samples
O,procedure
O,(
O,s
O,)
O,and
O,classifications
O,applied.
O,
O,Whether
O,sample
O,compositing
O,has
O,been
O,applied.
O,Orientation
O,
O,Whether
O,the
O,orientation
O,of
O,sampling
O,
O,Drilling
O,was
O,completed
O,on
O,E-W
O,sections
O,","
O,of
O,data
O,in
O,achieves
O,unbiased
O,sampling
O,of
O,possible
O,which
O,is
O,roughly
O,orthogonal
O,to
O,the
O,relation
O,to
O,structures
O,and
O,the
O,extent
O,to
O,which
O,this
O,is
O,interpreted
O,geology
O,geological
O,known
O,","
O,considering
O,the
O,deposit
O,type.
O,structure
O,
O,All
O,holes
O,were
O,drilled
O,at
O,-60
O,degrees
O,
O,If
O,the
O,relationship
O,between
O,the
O,drilling
O,towards
O,270
O,as
O,the
O,dip
O,in
O,interpreted
O,to
O,orientation
O,and
O,the
O,orientation
O,of
O,key
O,be
O,towards
O,the
O,east
O,mineralised
O,structures
O,is
O,considered
O,to
O,have
O,introduced
O,a
O,sampling
O,bias
O,","
O,this
O,should
O,be
O,assessed
O,and
O,reported
O,if
O,material.
O,Sample
O,
O,The
O,measures
O,taken
O,to
O,ensure
O,sample
O,
O,Samples
O,were
O,shipped
O,from
O,site
O,direct
O,to
O,security
O,security.
O,the
O,laboratory
O,by
O,Riversgold
O,staff
O,Audits
O,or
O,
O,The
O,results
O,of
O,any
O,audits
O,or
O,reviews
O,of
O,
O,No
O,audit/review
O,completed
O,reviews
O,sampling
O,techniques
O,and
O,data.
O,Section
O,2
O,Reporting
O,of
O,Exploration
O,Results
O,–
O,Queen
O,Lapage
O,aircore
