tag,sentence
O,phase
O,one
O,drilling
O,was
O,to
O,determine
O,if
O,increasing
O,gold
O,grades
O,correlate
O,with
O,increasing
O,sulphide
O,mineralisation
O,at
O,Mt
O,Weary.
O,E
O,:
O,info@manypeaks.com.au
O,Shares
O,on
O,Issue
O,ASX
O,:
O,MPG
O,m
O,anypeaks.com.au/
O,A
O,:
O,Level
O,3
O,","
O,1060
O,Hay
O,Street
O,•
O,38
O,","
O,675
O,","
O,000
O,ACN
O,642
O,404
O,797
O,@ManyPeaksGold
O,West
O,Perth
O,WA
O,6005
O,Share
O,Price
O,(
O,as
O,at
O,27-04-2022
O,)
O,ManyPeaksGold
O,P
O,:
O,+61
O,8
O,9480
O,0429
O,•
O,$0.565
O,Figure
O,1
O,|
O,Mt
O,Weary
O,","
O,Boggy
O,Creek
O,prospect
O,IP
O,Chargeability
O,modeling
O,(
O,Prepared
O,by
O,DeRisk
O,Geomining
O,Consultants
O,","
O,2022
O,Refer
O,to
O,Figure
O,7.5
O,of
O,Section
O,6
O,of
O,Company
O,Prospectus
O,dated
O,21
O,February
O,2022
O,)
O,Drilling
O,(
O,Mt
O,Weary
O,)
O,The
O,Company
O,has
O,drilled
O,several
O,extensional
O,targets
O,to
O,the
O,previously
O,drilled
O,gold
O,mineralisation
O,","
O,focusing
O,on
O,higher
O,tenor
O,chargeability
O,responses
O,in
O,the
O,updated
O,3D
O,geophysical
O,modelling
O,(
O,refer
O,to
O,Company
O,’
O,s
O,Prospectus
O,dated
O,21
O,January
O,2022
O,)
O,.
O,The
O,initial
O,drill
O,program
O,by
O,MPG
O,is
O,designed
O,to
O,confirm
O,conceptual
O,targeting
O,criteria
O,","
O,to
O,assess
O,not
O,only
O,an
O,expanded
O,footprint
O,of
O,gold
O,mineralisation
O,","
O,but
O,also
O,the
O,potential
O,for
O,increasing
O,gold
O,grades
O,associated
O,with
O,higher
O,tenor
O,IP
O,anomalies.
O,Assay
O,results
O,","
O,anticipated
O,over
O,the
O,next
O,four
O,to
O,six
O,weeks
O,will
O,provide
O,a
O,measure
O,of
O,success
O,for
O,predictive
O,targeting
O,based
O,on
O,geophysical
O,modelling.
O,Successful
O,results
O,will
O,be
O,a
O,catalyst
O,to
O,define
O,expansion
O,of
O,IP
O,geophysical
O,coverage
O,across
O,the
O,larger
O,surface
O,geochemistry
O,gold
O,anomaly
O,at
O,Mt
O,Weary.
O,The
O,recent
O,exploration
O,activity
O,undertaken
O,tests
O,four
O,(
O,4
O,)
O,subparallel
O,IP
O,anomalies
O,","
O,including
O,two
O,(
O,2
O,)
O,IP
O,anomalies
O,not
O,previously
O,drill
O,tested
O,","
O,and
O,extensions
O,along
O,two
O,(
O,2
O,)
O,IP
O,anomalies
O,to
O,identify
O,higher
O,tenor
O,gold
O,anomalism
O,within
O,IP
O,anomalies
O,already
O,confirmed
O,to
O,be
O,associated
O,with
O,gold
O,mineralisation
O,","
O,including
O,a
O,160m
O,step-out
O,along
O,strike
O,away
O,from
O,the
O,250m
O,long
O,corridor
O,of
O,previously
O,drilled
O,gold
O,mineralisation
O,where
O,better
O,results
O,(
O,refer
O,to
O,ASX
O,release
O,dated
O,31
O,March
O,2022
O,)
O,include
O,:
B-E,o
B-D,94m
B-E,@
B-P,0.49g/t
B-M,gold
O,(
O,from
O,surface
O,to
O,end
O,of
O,hole
O,)
B-E,-
B-H,RC93CH3
B-E,o
B-D,66m
B-E,@
B-P,0.47g/t
B-M,gold
B-E,from
B-D,59m
O,(
O,drill
O,depth
O,)
O,including
B-D,20m
B-E,@
B-P,0.8g/t
B-M,gold
B-E,from
B-D,84m
B-E,-
B-H,DD93CH10
B-E,o
B-D,12m
B-E,@
B-P,1.54g/t
B-M,gold
B-E,from
B-D,40m
B-E,-
B-H,RC93CH4
B-E,o
B-D,21m
B-E,@
B-P,0.46g/t
B-M,gold
O,from
O,surface
O,and
B-D,2m
B-E,@
B-P,6.24g/t
B-M,gold
B-E,from
B-D,32m
B-E,-
B-H,RC94CH13
O,manypeaks.com.au
O,Page
O,2
O,Figure
O,2
O,|
O,Mt
O,Weary
O,","
O,RC
O,drill
O,site
O,BCRC011
O,Soils
O,(
O,Mt
O,Weary
O,)
O,An
O,extension
O,and
O,infill
O,surface
O,geochemistry
O,survey
O,programme
O,commenced
O,at
O,the
O,Child
O,’
O,s
O,Prospect
O,during
O,the
O,reporting
O,period.
O,The
O,soil
O,survey
O,will
O,test
O,open
O,gold
O,anomalism
O,at
O,the
O,northern
O,extent
O,of
O,the
O,3km
O,long
O,gold
O,anomaly
O,within
O,Mt
O,Weary
O,with
O,a
O,focus
O,on
O,defining
O,additional
O,drill
O,targets
O,to
O,be
O,included
O,with
O,follow-up
O,work
O,planned
O,for
O,the
O,2nd
O,half
O,of
O,2022
O,calendar
O,year
O,at
O,Boggy
O,Creek.
O,The
O,Child
O,’
O,s
O,Prospect
O,is
O,located
O,1.5km
O,north
O,of
O,the
O,Phase
O,1
O,drilling
O,work.
O,The
O,soil
O,survey
O,is
O,being
O,completed
O,on
O,200m
O,spaced
O,lines
O,by
O,infilling
O,the
O,northernmost
O,two
O,lines
O,of
O,400m
O,spaced
O,soil
O,lines
O,(
O,refer
O,to
O,Figure
O,2
O,)
O,and
O,extending
O,the
O,grid
O,a
O,further
O,600m
O,north.
O,Figure
O,3
O,|
O,Mt
O,Weary
O,2019
O,Soil
O,geochemistry
O,coverage
O,across
O,Boggy
O,Creek
O,and
O,Childs
O,Prospect
O,areas
O,manypeaks.com.au
O,Page
O,3
O,Proposed
O,Work
O,(
O,Mt
O,Weary
O,)
O,Based
O,on
O,work
O,to
O,date
O,","
O,MPG
O,has
O,revised
O,its
O,exploration
O,strategy
O,","
O,and
O,plans
O,to
O,accelerate
O,proposed
O,follow-up
O,diamond
O,drilling
O,for
O,the
O,project
O,","
O,which
O,was
O,originally
O,planned
O,for
O,Q4
O,this
O,year.
O,The
O,Company
O,is
O,in
O,discussions
O,with
O,contractors
O,to
O,secure
O,a
O,diamond
O,drill
O,rig
O,with
O,appropriate
O,capability
O,to
O,undertake
O,follow-up
O,drilling
O,at
O,Mt
O,Weary
O,as
O,soon
O,as
O,possible.
O,The
O,Company
O,’
O,s
O,exploration
O,programme
O,for
O,2022
O,is
O,likely
O,to
O,also
O,include
O,further
O,geophysical
O,surveys
O,to
O,expand
O,the
O,footprint
O,of
O,IP
O,geophysical
O,coverage
O,for
O,Mt
O,Weary.
O,These
O,further
O,geophysical
O,campaigns
O,will
O,be
O,planned
O,in
O,context
O,of
O,drilling
O,and
O,surface
O,geochemistry
O,assay
O,results
O,","
O,both
O,currently
O,in
O,progress.
O,Figure
O,4
O,|
O,MPG
O,tenement
O,location
O,map
O,","
O,central
O,Queensland
O,manypeaks.com.au
O,Page
O,4
O,Rawlins
O,Copper-Gold
O,Project
O,Approximately
O,20km
O,west
O,of
O,the
O,Mt
O,Weary
O,","
O,a
O,number
O,of
O,copper-gold
O,prospects
O,occur
O,over
O,an
O,area
O,of
O,approximately
O,5
O,kilometres
O,by
O,3
O,kilometres
O,comprising
O,the
O,Rough
O,Gully
O,Prospect
O,","
O,Copper
O,Knob
O,Prospect
O,","
O,and
O,Eastern
O,Star
O,Prospect.
O,These
O,three
O,prospects
O,are
O,clustered
O,together
O,on
O,the
O,margin
O,of
O,a
O,significant
O,annular
O,feature
O,in
O,regional
O,magnetic
O,datasets.
O,The
O,aerial
O,magnetic
O,anomalies
O,are
O,coincident
O,with
O,several
O,zones
O,of
O,surface
O,copper-gold
O,anomalism
O,returned
O,in
O,surface
O,sampling
O,and
O,mapping
O,completed
O,by
O,the
O,Company
O,in
O,the
O,18-month
O,period
O,prior
O,to
O,listing.
O,The
O,Rough
O,Gully
O,magnetics
O,feature
O,is
O,considered
O,to
O,be
O,a
O,buried
O,intrusion
O,not
O,previously
O,recognised.
O,In
O,addition
O,to
O,anomalism
O,in
O,systematic
O,soil
O,survey
O,work
O,","
O,better
O,rock
O,chip
O,sampling
O,results
O,across
O,the
O,Rawlins
O,area
O,include
O,:
O,o
B-P,31.1g/t
B-M,Au
O,","
B-P,56g/t
B-M,Ag
O,","
B-P,0.6%
B-M,Cu
O,o
B-P,9.55g/t
B-M,Au
O,","
B-P,59.2g/t
B-M,Ag
O,","
O,and
B-P,2.84%
B-M,Cu
O,o
B-P,1.12g/t
B-M,Au
O,","
B-P,14.6g/t
B-M,Ag
O,","
O,and
B-P,10.7%
B-M,Cu
O,The
O,Eastern
O,Star
O,prospect
O,is
O,a
O,separate
O,sub-circular
O,magnetic
O,feature
O,with
O,a
O,linear
O,zone
O,in
O,its
O,northern
O,section
O,that
O,extends
O,past
O,the
O,main
O,circular
O,shape.
O,Recent
O,trenching
O,at
O,Eastern
O,Star
O,has
O,provided
O,better
O,channel
O,sampling
O,intercepts
O,including
O,:
B-E,o
B-D,4.4
I-D,m
B-E,@
B-P,1.21
I-P,g/t
B-M,Au
B-E,","
B-P,10g/t
B-M,Ag
B-E,","
B-P,0.44%
B-M,Cu
B-E,-
B-H,CH21ES01
B-E,o
B-D,1.2
I-D,m
B-E,@
B-P,3.49
I-P,g/t
B-M,Au
B-E,","
B-P,11g/t
B-M,Ag
B-E,","
B-P,0.73%
B-M,Cu
B-E,-
B-H,CH21ES02
B-E,o
B-D,1.0
I-D,m
B-E,@
B-P,8.94
I-P,g/t
B-M,Au
B-E,","
B-P,64
I-P,g/t
B-M,Ag
B-E,","
B-P,0.72%
B-M,Cu
B-E,-
B-H,CH21ES03
B-E,o
B-D,3.5
I-D,m
B-E,@
B-P,0.98
I-P,g/t
B-M,Au
B-E,","
B-P,13
I-P,g/t
B-M,Ag
B-E,","
B-P,0.42%
B-M,Cu
B-E,-
B-H,CH21ES04
O,Figure
O,5
O,|
O,Rawlins
O,-
O,prospect
O,zones
O,based
O,on
O,integrated
O,geophysical
O,and
O,soil
O,geochemistry
O,datasets
O,(
O,Prepared
O,by
O,DeRisk
O,Geomining
O,Consultants
O,","
O,2022
O,Refer
O,to
O,Figure
O,9.9
O,of
O,Section
O,6
O,of
O,Company
O,Prospectus
O,dated
O,21
O,Feb
O,2022
O,)
O,manypeaks.com.au
O,Page
O,5
O,Proposed
O,Work
O,(
O,Rawlins
O,)
O,An
O,extension
O,soil
O,survey
O,program
O,at
O,Rawlins
O,was
O,completed
O,in
O,March
O,2022
O,with
O,samples
O,submitted
O,for
O,analyses
O,in
O,April.
O,Six
O,(
O,6
O,)
O,lines
O,of
O,soils
O,on
O,50m
O,by
O,200m
O,spacing
O,totalling
O,101
O,samples
O,have
O,been
O,collected
O,over
O,the
O,Eastern
O,Star
O,Prospect
O,area
O,to
O,identify
O,extension
O,of
O,mineralisation
O,within
O,the
O,extensive
O,footprint
O,of
O,alteration
O,mapped
O,at
O,Rawlins
O,proximal
O,to
O,favourable
O,channel
O,results
O,from
O,the
O,Eastern
O,Star
O,prospect
O,outlined
O,above.
O,Monal
O,Project
O,Monal
O,is
O,located
O,approximately
O,12km
O,to
O,the
O,northeast
O,of
O,Rawlins
O,","
O,and
O,18km
O,northwest
O,of
O,the
O,Mt
O,Weary
O,Project.
O,Exhibiting
O,potential
O,for
O,high-grade
O,epithermal
O,veining
O,the
O,project
O,area
O,is
O,host
O,to
O,a
O,+5km
O,long
O,corridor
O,of
O,historic
O,underground
O,gold
O,mines
O,","
O,including
O,a
O,2km
O,extent
O,historically
O,known
O,as
O,the
O,Monal
O,Goldfields
O,with
O,dozens
O,of
O,individual
O,gold
O,workings
O,and
O,several
O,historical
O,underground
O,operations.
O,Recent
O,surface
O,mapping
O,has
O,led
O,to
O,a
O,re-interpretation
O,of
O,key
O,structural
O,controls
O,","
O,and
O,several
O,undrilled
O,targets
O,are
O,being
O,assessed
O,within
O,the
O,5km
O,long
O,mineralised
O,corridor
O,","
O,which
O,may
O,potentially
O,be
O,epithermal
O,style
O,mineralisation
O,associated
O,with
O,a
O,larger
O,porphyry
O,system
O,within
O,the
O,Yarrol
O,Province.
O,The
O,Company
O,will
O,continue
O,with
O,mapping
O,and
O,surface
O,geochemistry
O,work
O,with
O,the
O,objective
O,of
O,defining
O,drill
O,targets
O,to
O,rank
O,against
O,drill
O,targets
O,planned
O,for
O,the
O,Mt
O,Weary
O,and
O,Rawlins
O,project
O,areas.
O,Figure
O,6
O,|
O,Monal
O,-
O,Regional
O,Magnetic
O,datasets
O,with
O,histotical
O,gold
O,prospect
O,and
O,Geophysical
O,survey
O,locations
O,(
O,Prepared
O,by
O,DeRisk
O,Geomining
O,Consultants
O,","
O,2022
O,Refer
O,to
O,Figure
O,9.12
O,of
O,Section
O,6
O,of
O,Company
O,Prospectus
O,dated
O,21
O,Feb
O,2022
O,)
O,manypeaks.com.au
O,Page
O,6
O,Corporate
O,Financial
O,Commentary
O,The
O,Quarterly
O,Cashflow
O,Report
O,for
O,the
O,period
O,ending
O,31
O,March
O,2022
O,provides
O,an
O,overview
O,of
O,the
O,Company's
O,financial
O,activities.
O,-
O,The
O,Company
O,successfully
O,commenced
O,trading
O,on
O,the
O,Australian
O,Securities
O,Exchange
O,on
O,16
O,March
O,2022
O,after
O,successfully
O,raising
O,A$5.5m
O,at
O,$0.20
O,per
O,share
O,for
O,its
O,initial
O,public
O,offering.
O,Costs
O,of
O,the
O,offer
O,amounted
O,to
O,$575k.
O,-
O,The
O,Company
O,is
O,now
O,in
O,a
O,strong
O,financial
O,position
O,with
O,A$5.1
O,million
O,in
O,cash
O,at
O,the
O,end
O,of
O,the
O,quarter.
O,This
O,is
O,considered
O,sufficient
O,to
O,fund
O,MPG
O,well
O,into
O,2023
O,as
O,well
O,as
O,facilitate
O,the
O,acceleration
O,of
O,exploration
O,programmes
O,at
O,the
O,Company
O,’
O,s
O,gold
O,assets
O,in
O,central
O,Queensland.
O,-
O,Expenditure
O,on
O,exploration
O,during
O,the
O,reporting
O,period
O,amounted
O,to
O,A$115k
O,and
O,included
O,expense
O,items
O,such
O,as
O,drilling
O,and
O,field
O,costs
O,","
O,tenement
O,costs
O,and
O,consultant
O,geologist
O,fees.
O,-
O,Payments
O,for
O,administration
O,and
O,corporate
O,costs
O,amounted
O,to
O,$89K
O,and
O,related
O,to
O,costs
O,for
O,and
O,associated
O,with
O,compliance
O,","
O,insurance
O,and
O,consulting
O,fees.
O,-
O,There
O,were
O,no
O,payments
O,to
O,related
O,parties
O,and/or
O,their
O,associates
O,during
O,the
O,current
O,quarter.
O,Statement
O,of
O,Commitments
O,The
O,March
O,Quarter
O,is
O,covered
O,by
O,the
O,Statement
O,of
O,Commitments1
O,outlined
O,in
O,the
O,ASX
O,Prospectus
O,dated
O,21
O,February
O,2022.
O,A
O,summary
O,of
O,expenditure
O,to
O,date
O,is
O,outlined
O,in
O,Table
O,1
O,below.
O,Indicative
O,allocation
O,of
O,funds
O,Year
O,1
O,Year
O,2
O,Total
O,ACTUAL
O,(
O,1
O,January
O,to
O,31
O,(
O,A$
O,)
O,(
O,A$
O,)
O,(
O,A$
O,)
O,March
O,2022
O,)
O,Geological
O,Mapping
O,and
O,Geochemistry
O,237
O,","
O,100
O,84
O,","
O,100
O,321
O,","
O,200
O,17
O,","
O,400
O,Geophysics
O,90
O,","
O,000
O,65
O,","
O,000
O,155
O,","
O,000
O,-
O,Drilling
O,999
O,","
O,400
O,1
O,","
O,542
O,","
O,400
O,2
O,","
O,541
O,","
O,800
O,57
O,","
O,139
O,Mining
O,and
O,Metallurgy
O,studies
O,-
O,140
O,","
O,000
O,140
O,","
O,000
O,-
O,Land
O,Holding
O,Costs
O,56
O,","
O,400
O,39
O,","
O,800
O,96
O,","
O,200
O,40
O,","
O,082
O,Environmental
O,25
O,","
O,000
O,75
O,","
O,000
O,100
O,","
O,000
O,-
O,Subtotal
O,-
O,Exploration
O,Expenditure
O,Funds
O,1
O,","
O,407
O,","
O,900
O,1
O,","
O,946
O,","
O,300
O,3
O,","
O,354
O,","
O,200
O,114
O,","
O,621
O,Key
O,Company
O,personnel
O,fees
O,and
O,salaries
O,294
O,","
O,500
O,294
O,","
O,600
O,589
O,","
O,100
O,36
O,","
O,400
O,Corporate
O,and
O,Administration
O,289
O,","
O,400
O,273
O,","
O,400
O,562
O,","
O,800
O,52
O,","
O,452
O,Costs
O,of
O,the
O,Offer
O,598
O,","
O,845
O,-
O,598
O,","
O,845
O,574
O,","
O,995
O,Working
O,Capital
O,367
O,","
O,527
O,367
O,","
O,528
O,735
O,","
O,055
O,-
O,TOTAL
O,2
O,","
O,958
O,","
O,172
O,2
O,","
O,881
O,","
O,828
O,5
O,","
O,840
O,","
O,000
O,778
O,","
O,469
O,Table
O,1
O,|
O,Statement
O,of
O,Commitments
O,1
O,The
O,above
O,estimated
O,expenditures
O,are
O,indicative
O,only
O,and
O,will
O,be
O,subject
O,to
O,modification
O,on
O,an
O,on-going
O,basis
O,depending
O,on
O,the
O,results
O,obtained
O,from
O,the
O,Company's
O,activities
O,and
O,other
O,factors
O,relevant
O,to
O,the
O,Board's
O,discretion
O,as
O,to
O,usage
O,of
O,funding.
O,Due
O,to
O,market
O,conditions
O,and
O,the
O,development
O,of
O,new
O,opportunities
O,or
O,any
O,number
O,of
O,other
O,factors
O,","
O,actual
O,expenditure
O,levels
O,may
O,differ
O,significantly
O,to
O,the
O,above
O,estimates.
O,The
O,Company
O,may
O,also
O,pursue
O,further
O,acquisitions
O,","
O,such
O,as
O,those
O,(
O,without
O,limitation
O,)
O,which
O,may
O,complement
O,the
O,Projects
O,and
O,there
O,may
O,be
O,a
O,need
O,to
O,direct
O,funds
O,for
O,this
O,purpose
O,or
O,to
O,raise
O,additional
O,equity
O,capital
O,or
O,debt
O,capital.
O,manypeaks.com.au
O,Page
O,7
O,Performance
O,Rights
O,Subsequent
O,to
O,the
O,end
O,of
O,the
O,March
O,Quarter
O,","
O,the
O,Company
O,advised
O,that
O,the
O,following
O,Performance
O,Rights
O,vested
O,having
O,met
O,the
O,applicable
O,vesting
O,criteria
O,:
O,Performance
O,Rights
O,Number
O,Expiry
O,Tranche
O,1
O,625
O,","
O,000
O,3
O,March
O,2026
O,Tranche
O,2
O,625
O,","
O,000
O,3
O,March
O,2026
O,The
O,vesting
O,condition
O,for
O,the
O,Tranche
O,1
O,Performance
O,Rights
O,was
O,the
O,Volume
O,Weighted
O,Average
O,Price
O,over
O,a
O,period
O,of
O,20
O,consecutive
O,Trading
O,Days
O,on
O,which
O,trades
O,in
O,the
O,Company
O,’
O,s
O,shares
O,are
O,recorded
O,on
O,ASX
O,(
O,20
O,day
O,VWAP
O,)
O,being
O,at
O,least
O,$0.25
O,per
O,share.
O,The
O,Tranche
O,2
O,Performance
O,Rights
O,vesting
O,condition
O,was
O,the
O,20
O,day
O,VWAP
O,being
O,at
O,least
O,$0.30
O,per
O,share.
O,The
O,20
O,day
O,VWAP
O,for
O,the
O,Company
O,’
O,s
O,shares
O,from
O,16
O,March
O,2022
O,to
O,12
O,April
O,2022
O,was
O,$0.34.
O,Trades
O,in
O,the
O,Company
O,’
O,s
O,shares
O,were
O,recorded
O,on
O,ASX
O,on
O,each
O,of
O,those
O,trading
O,days.
O,These
O,vested
O,Performance
O,Rights
O,are
O,held
O,by
O,the
O,Executive
O,Chairman
O,and
O,are
O,escrowed
O,until
O,March
O,2024.
O,No
O,Performance
O,Rights
O,were
O,converted
O,or
O,cancelled
O,during
O,the
O,March
O,Quarter.
O,-
O,Ends
O,-
O,This
O,announcement
O,has
O,been
O,approved
O,for
O,release
O,by
O,the
O,Board
O,of
O,Many
O,Peaks
O,Gold
O,Limited
O,For
O,further
O,information
O,please
O,contact
O,:
O,Travis
O,Schwertfeger
O,(
O,Executive
O,Chairman
O,)
O,Many
O,Peaks
O,Gold
O,Limited
O,T
O,:
O,+61
O,(
O,8
O,)
O,9480
O,0429
O,E
O,:
O,info@manypeaks.com.au
O,Competent
O,Person
O,Statement
O,The
O,information
O,in
O,this
O,report
O,that
O,relates
O,to
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,Travis
O,Schwertfeger
O,","
O,who
O,is
O,a
O,Member
O,of
O,The
O,Australian
O,Institute
O,of
O,Geoscientists.
O,Mr
O,Schwertfeger
O,is
O,the
O,Executive
O,Chairman
O,for
O,the
O,Company
O,and
O,has
O,sufficient
O,experience
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposits
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,he
O,is
O,undertaking
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,JORC
O,2012
O,Edition
O,of
O,the
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,’
O,.
O,Mr
O,Schwertfeger
O,consents
O,to
O,their
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,based
O,on
O,his
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,manypeaks.com.au
O,Page
O,8
O,APPENDIX
O,A
O,Mining
O,tenements
O,held
O,at
O,the
O,end
O,of
O,March
O,2022
O,quarter
O,Interest
O,at
O,end
O,Project
O,Location
O,Tenement
O,of
O,quarter
O,Mt
O,Weary
O,/
O,Queensland
O,EPM26317
O,80%
O,Rawlins
O,Monal
O,Queensland
O,EPM27252
O,80%
O,Mining
O,tenements
O,acquired
O,and
O,disposed
O,during
O,the
O,March
O,2022
O,quarter
O,:
O,Interest
O,at
O,Interest
O,at
O,Project
O,Location
O,Tenement
O,beginning
O,of
O,end
O,of
O,quarter
O,quarter
O,Mining
O,tenements
O,acquired
O,Mt
O,Weary
O,/
O,Queensland
O,EPM26317
O,0%
O,80%1
O,Rawlins
O,Monal
O,Queensland
O,EPM27252
O,0%
O,80%1
O,Mining
O,tenements
O,relinquished
O,Nil
O,Note
O,1
O,:
O,The
O,Company
O,retains
O,an
O,exclusive
O,option
O,to
O,acquire
O,the
O,remaining
O,20%
O,interest
O,in
O,the
O,Tenement
O,(
O,s
O,)
O,subject
O,to
O,conditions
O,precedent
O,outlined
O,in
O,Section
O,Error!
O,Reference
O,source
O,not
O,found.
O,of
O,the
O,Company
O,Prospectus
O,(
O,dated
O,21
O,February
O,2022
O,)
O,Beneficial
O,percentage
O,interests
O,in
O,farm-in
O,or
O,farm-out
O,agreements
O,at
O,the
O,end
O,of
O,the
O,March
O,2022
O,quarter
O,:
O,Interest
O,at
O,end
O,Project
O,Location
O,Tenement
O,of
O,the
O,quarter
O,Nil
O,Beneficial
O,percentage
O,interests
O,in
O,farm-in
O,or
O,farm-out
O,agreements
O,acquired
O,or
O,disposed
O,of
O,during
O,the
O,March
O,2022
O,quarter
O,:
O,Interest
O,at
O,beginning
O,Interest
O,at
O,end
O,of
O,Project
O,Location
O,Tenement
O,of
O,the
O,quarter
O,the
O,quarter
O,Farm-in
O,or
O,farm-out
O,interests
O,acquired
O,Nil
O,Farm-in
O,or
O,farm-out
O,interests
O,disposed
O,Nil
O,manypeaks.com.au
O,Page
O,9
O,Rule
O,5.5
O,Appendix
