tag,sentence
O,Kitco
O,Strategic
O,Metals
O,)
O,•
B-M,Ge
O,US
O,$2
O,","
O,274/kg
O,(
O,Kitco
O,Strategic
O,Metals
O,)
O,The
O,combined
O,total
O,US
O,$
O,value
O,of
O,each
O,assay
O,including
B-M,Zn
O,","
B-M,Pb
O,","
B-M,Ag
O,","
B-M,V
B-M,O
O,","
B-M,Ga
O,and
B-M,Ge
O,was
O,then
O,divided
O,by
O,the
O,2
O,5
O,Zn
O,price
O,of
O,US
O,$36.42
O,per
O,1%
O,to
O,arrive
O,at
O,the
O,Zn
O,equivalent
O,grade.
O,Metallurgical
O,and
O,Mineralogical
O,Test
O,Work
O,Previous
O,metallurgical
O,test
O,work
O,has
O,confirmed
O,that
O,:
O,•
O,93%
O,of
O,Zinc
O,metal
O,can
O,be
O,recovered
O,by
O,solvent
O,extraction
O,and
O,electro-winning
O,(
O,SX/EW
O,)
O,.
O,•
O,82%
O,of
B-M,Vanadium
B-M,Pentoxide
O,can
O,be
O,recovered
O,through
O,gravity
O,separation
O,","
O,the
O,tailings
O,then
O,reporting
O,to
O,flotation
O,using
O,hydroximate
O,acid
O,in
O,producing
O,a
O,final
O,concentrate.
O,Mineralogical
O,evaluation
O,carried
O,out
O,by
O,the
O,University
O,of
O,Tasmania
O,has
O,confirmed
O,that
O,:
O,•
O,Gallium
O,and
O,Germanium
O,are
O,primarily
O,hosted
O,in
O,micas
O,which
O,can
O,be
O,recovered
O,by
O,flotation
O,to
O,produce
O,a
O,mica
O,rich
O,concentrate
O,","
O,enabling
O,the
O,recovery
O,of
O,Gallium
O,and
O,Germanium.
O,•
O,Metallurgical
O,test
O,work
O,will
O,be
O,required
O,to
O,confirm
O,this.
O,Additional
O,metallurgical
O,test
O,work
O,will
O,be
O,required
O,in
O,order
O,to
O,determine.
O,•
O,The
O,individual
O,mineral
O,rate
O,of
O,recovery
O,(
O,analysis
O,)
O,in
O,formulating
O,a
O,viable
O,multi
O,product
O,process
O,flowsheet.
O,•
O,The
O,order
O,in
O,which
O,the
O,various
O,metal
O,recovery
O,applications
O,must
O,be
O,applied
O,","
O,to
O,maintain
O,the
O,maximum
O,recoveries
O,for
O,each
O,of
O,the
O,six
O,elements
O,–
O,Zn
O,","
O,Pb
O,","
O,Ag
O,","
O,V
O,O
O,","
O,Ge
O,","
O,Ga.
O,2
O,5
O,Annexure
O,B
O,TENEMENT
O,HOLDING
O,Location
O,Project
O,Licence
O,Licence
O,Registered
O,Nature
O,of
O,Number
O,Size
O,Holder
O,Interest
O,Western
O,Kihabe/Nxuu
O,PL
O,Mount
O,Burgess
O,Ngamiland
O,","
O,Polymetallic
O,043/2016
O,1
O,","
O,000
O,sq
O,Botswana
O,(
O,Pty
O,)
O,100%
O,Botswana
O,Project
O,km
O,Ltd
O,Forward
O,Looking
O,Statement
O,This
O,report
O,contains
O,forward
O,looking
O,statements
O,in
O,respect
O,of
O,the
O,projects
O,being
O,reported
O,on
O,by
O,the
O,Company.
O,Forward
O,looking
O,statements
O,are
O,based
O,on
O,beliefs
O,","
O,opinions
O,","
O,assessments
O,and
O,estimates
O,based
O,on
O,facts
O,and
O,information
O,available
O,to
O,management
O,and/or
O,professional
O,consultants
O,at
O,the
O,time
O,they
O,are
O,formed
O,or
O,made
O,and
O,are
O,","
O,in
O,the
O,opinion
O,of
O,management
O,and/or
O,consultants
O,","
O,applied
O,as
O,reasonably
O,and
O,responsibly
O,as
O,possible
O,as
O,at
O,the
O,time
O,that
O,they
O,are
O,applied.
O,Any
O,statements
O,in
O,respect
O,of
O,Ore
O,Reserves
O,","
O,Mineral
O,Resources
O,and
O,zones
O,of
O,mineralisation
O,may
O,also
O,be
O,deemed
O,to
O,be
O,forward
O,looking
O,statements
O,in
O,that
O,they
O,contain
O,estimates
O,that
O,the
O,Company
O,believes
O,have
O,been
O,based
O,on
O,reasonable
O,assumptions
O,with
O,respect
O,to
O,the
O,mineralisation
O,that
O,has
O,been
O,found
O,thus
O,far.
O,Exploration
O,targets
O,are
O,conceptual
O,in
O,nature
O,and
O,are
O,formed
O,from
O,projection
O,of
O,the
O,known
O,resource
O,dimensions
O,along
O,strike.
O,The
O,quantity
O,and
O,grade
O,of
O,an
O,exploration
O,target
O,is
O,insufficient
O,to
O,define
O,a
O,Mineral
O,Resource.
O,Forward
O,looking
O,statements
O,are
O,not
O,statements
O,of
O,historical
O,fact
O,","
O,they
O,are
O,based
O,on
O,reasonable
O,projections
O,and
O,calculations
O,","
O,the
O,ultimate
O,results
O,or
O,outcomes
O,of
O,which
O,may
O,differ
O,materially
O,from
O,those
O,described
O,or
O,incorporated
O,in
O,the
O,forward-looking
O,statements.
O,Such
O,differences
O,or
O,changes
O,in
O,circumstances
O,to
O,those
O,described
O,or
O,incorporated
O,in
O,the
O,forward-looking
O,statements
O,may
O,arise
O,as
O,a
O,consequence
O,of
O,the
O,variety
O,of
O,risks
O,","
O,uncertainties
O,and
O,other
O,factors
O,relative
O,to
O,the
O,exploration
O,and
O,mining
O,industry
O,and
O,the
O,particular
O,properties
O,in
O,which
O,the
O,Company
O,has
O,an
O,interest.
O,Such
O,risks
O,","
O,uncertainties
O,and
O,other
O,factors
O,could
O,include
O,but
O,would
O,not
O,necessarily
O,be
O,limited
O,to
O,fluctuations
O,in
O,metals
O,and
O,minerals
O,prices
O,","
O,fluctuations
O,in
O,rates
O,of
O,exchange
O,","
O,changes
O,in
O,government
O,policy
O,and
O,political
O,instability
O,in
O,the
O,countries
O,in
O,which
O,the
O,Company
O,operates.
O,Other
O,important
O,Information
O,Purpose
O,of
O,document
O,:
O,This
O,document
O,has
O,been
O,prepared
O,by
O,Mount
O,Burgess
O,Mining
O,NL
O,(
O,MTB
O,)
O,.
O,It
O,is
O,intended
O,only
O,for
O,the
O,purpose
O,of
O,providing
O,information
O,on
O,MTB
O,","
O,its
O,project
O,and
O,its
O,proposed
O,operations.
O,This
O,document
O,is
O,neither
O,of
O,an
O,investment
O,advice
O,","
O,a
O,prospectus
O,nor
O,a
O,product
O,disclosure
O,statement.
O,It
O,does
O,not
O,represent
O,an
O,investment
O,disclosure
O,document.
O,It
O,does
O,not
O,purport
O,to
O,contain
O,all
O,the
O,information
O,that
O,a
O,prospective
O,investor
O,may
O,require
O,to
O,make
O,an
O,evaluated
O,investment
O,decision.
O,MTB
O,does
O,not
O,purport
O,to
O,give
O,financial
O,or
O,investment
O,advice.
O,Professional
O,advice
O,:
O,Recipients
O,of
O,this
O,document
O,should
O,consider
O,seeking
O,appropriate
O,professional
O,advice
O,in
O,reviewing
O,this
O,document
O,and
O,should
O,review
O,any
O,other
O,information
O,relative
O,to
O,MTB
O,in
O,the
O,event
O,of
O,considering
O,any
O,investment
O,decision.
O,Forward
O,looking
O,statements
O,:
O,This
O,document
O,contains
O,forward
O,looking
O,statements
O,which
O,should
O,be
O,reviewed
O,and
O,considered
O,as
O,part
O,of
O,the
O,overall
O,disclosure
O,relative
O,to
O,this
O,report.
O,Disclaimer
O,:
O,Neither
O,MTB
O,nor
O,any
O,of
O,its
O,officers
O,","
O,employees
O,or
O,advisors
O,make
O,any
O,warranty
O,(
O,express
O,or
O,implied
O,)
O,as
O,to
O,the
O,accuracy
O,","
O,reliability
O,and
O,completeness
O,of
O,the
O,information
O,contained
O,in
O,this
O,document.
O,Nothing
O,in
O,this
O,document
O,can
O,be
O,relied
O,upon
O,as
O,a
O,promise
O,","
O,representation
O,or
O,warranty.
O,Proprietary
O,information
O,:
O,This
O,document
O,and
O,the
O,information
O,contained
O,therein
O,is
O,proprietary
O,to
O,MTB.
O,Competent
O,Person
O,’
O,s
O,Statements
O,The
O,Exploration
O,Results
O,were
O,compiled
O,under
O,the
O,supervision
O,of
O,Mr.
O,Shaun
O,Searle
O,who
O,is
O,a
O,director
O,of
O,Ashmore
O,Advisory
O,Pty
O,Ltd
O,and
O,a
O,Registered
O,Member
O,of
O,the
O,Australian
O,Institute
O,of
O,Geoscientists.
O,Mr.
O,Searle
O,has
O,sufficient
O,experience
O,that
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,that
O,he
O,has
O,undertaken
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,JORC
O,Code.
O,Mr
O,Searle
O,consents
O,to
O,the
O,inclusion
O,in
O,this
O,report
O,of
O,the
O,Exploration
O,Results
O,and
O,the
O,supporting
O,information
O,in
O,the
O,form
O,and
O,context
O,as
O,it
O,appears.
O,The
O,information
O,in
O,this
O,report
O,that
O,relates
O,to
O,mineralogical/metallurgical
O,test
O,work
O,results
O,conducted
O,on
O,samples
O,from
O,the
O,Kihabe
O,Deposit
O,fairly
O,represents
O,information
O,and
O,supporting
O,documentation
O,approved
O,for
O,release
O,by
O,Mr
O,R
O,Brougham
O,(
O,FAusIMM
O,)
O,.
O,Mr
O,Brougham
O,","
O,non-executive
O,Director
O,of
O,the
O,Company
O,","
O,is
O,a
O,qualified
O,person
O,and
O,has
O,sufficient
O,experience
O,relevant
O,to
O,the
O,process
O,recovery
O,under
O,consideration
O,and
O,to
O,the
O,laboratory
O,activity
O,to
O,which
O,he
O,has
O,undertaken
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,(
O,the
O,JORC
O,Code
O,)
O,’
O,.
O,Mr
O,Brougham
O,consents
O,to
O,the
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,and
O,stated
O,recoveries
O,based
O,on
O,the
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,The
O,following
O,extract
O,from
O,the
O,JORC
O,Code
O,2012
O,Table
O,1
O,is
O,provided
O,for
O,compliance
O,with
O,the
O,Code
O,requirements
O,for
O,the
O,reporting
O,of
O,drilling
O,results.
O,Section
O,1
O,Sampling
O,Techniques
O,and
O,Data
O,(
O,Criteria
O,in
O,this
O,section
O,apply
O,to
O,all
O,succeeding
O,sections
O,)
O,.
O,Criteria
O,JORC
O,code
O,explanation
O,Commentary
O,Sampling
O,Nature
O,and
O,quality
O,of
O,sampling
O,(
O,eg
O,cut
O,channels
O,","
O,random
O,chips
O,","
O,or
O,specific
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Core
O,Holes
O,specialised
O,industry
O,standard
O,measurement
O,tools
O,appropriate
O,to
O,the
O,techniques
O,HQ
O,and
O,PQ
O,Diamond
O,Core
O,was
O,marked
O,and
O,collected
O,in
O,sample
O,trays
O,","
O,visually
O,logged
O,and
O,cut
O,in
O,half.
O,Samples
O,minerals
O,under
O,investigation
O,","
O,such
O,as
O,down
O,hole
O,gamma
O,sondes
O,","
O,or
O,were
O,collected
O,as
O,nominal
O,1m
O,intervals
O,but
O,based
O,on
O,visible
O,geology
O,with
O,minimum
O,samples
O,of
O,0.3m
O,and
O,handheld
O,XRF
O,instruments
O,","
O,etc
O,)
O,.
O,These
O,examples
O,should
O,not
O,be
O,taken
O,as
O,maximum
O,samples
O,of
O,1.3m.
O,Half
O,of
O,each
O,core
O,was
O,retained
O,on
O,site
O,in
O,core
O,trays
O,and
O,the
O,other
O,half
O,was
O,double
O,limiting
O,the
O,broad
O,meaning
O,of
O,sampling.
O,•
O,Include
O,reference
O,to
O,measures
O,bagged
O,and
O,sent
O,to
O,Intertek
O,Genalysis
O,Randburg
O,","
O,South
O,Africa
O,where
O,they
O,were
O,crushed.
O,A
O,portion
O,of
O,each
O,taken
O,to
O,ensure
O,sample
O,representivity
O,and
O,the
O,appropriate
O,calibration
O,of
O,any
O,intersection
O,sample
O,was
O,then
O,pulverised
O,to
O,p80
O,75um
O,and
O,sent
O,to
O,Intertek
O,Genalysis
O,for
O,assaying
O,via
O,ICPMS/OES
O,measurement
O,tools
O,or
O,systems
O,used.
O,•
O,Aspects
O,of
O,the
O,determination
O,of
O,for
O,Ag/Pb/Zn/V/Ge/Ga.
O,mineralisation
O,that
O,are
O,Material
O,to
O,the
O,Public
O,Report.
O,•
O,In
O,cases
O,where
O,‘
O,industry
O,standard
O,’
O,work
O,has
O,been
O,done
O,this
O,would
O,be
O,relatively
O,simple
O,(
O,eg
O,Mount
O,Burgess
O,Mining
O,Reverse
O,Circulation
O,Holes
O,‘
O,reverse
O,circulation
O,drilling
O,was
O,used
O,to
O,obtain
O,1
O,m
O,samples
O,from
O,which
O,3
O,kg
O,was
O,pulverised
O,to
O,produce
O,a
O,30
O,g
O,charge
O,for
O,fire
O,assay
O,’
O,)
O,.
O,In
O,other
O,cases
O,more
O,Individual
O,meters
O,of
O,RC
O,drill
O,chips
O,were
O,bagged
O,from
O,the
O,cyclone.
O,These
O,were
O,then
O,riffle
O,split
O,for
O,storage
O,in
O,explanation
O,may
O,be
O,required
O,","
O,such
O,as
O,where
O,there
O,is
O,coarse
O,gold
O,that
O,has
O,smaller
O,bags
O,","
O,with
O,selected
O,drill
O,chips
O,being
O,stored
O,in
O,drill
O,chip
O,trays.
O,A
O,trowel
O,was
O,used
O,to
O,select
O,drill
O,chip
O,samples
O,inherent
O,sampling
O,problems.
O,Unusual
O,commodities
O,or
O,mineralisation
O,types
O,from
O,sample
O,bags
O,to
O,be
O,packaged
O,and
O,sent
O,to
O,Intertek
O,Genalysis
O,","
O,Randburg
O,","
O,South
O,Africa
O,where
O,they
O,were
O,(
O,eg
O,submarine
O,nodules
O,)
O,may
O,warrant
O,disclosure
O,of
O,detailed
O,information.
O,crushed.
O,A
O,portion
O,of
O,each
O,intersection
O,’
O,s
O,sample
O,was
O,then
O,pulverised
O,to
O,P80
O,75um
O,and
O,sent
O,to
O,Intertek
O,Genalysis
O,","
O,Maddington
O,","
O,WA
O,","
O,for
O,assaying
O,via
O,ICP/OES
O,for
O,Ag/Co/Cu/Pb/Zn.
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Core
O,Samples
O,submitted
O,for
O,Metallurgical
O,Test
O,Work
O,The
O,remainder
O,of
O,the
O,crushed
O,samples
O,were
O,then
O,sent
O,from
O,Intertek
O,Genalysis
O,Randburg
O,to
O,Intertek
O,Genalysis
O,Maddington
O,","
O,Western
O,Australia
O,where
O,they
O,were
O,then
O,collected
O,by
O,the
O,Company
O,for
O,storage.
O,Samples
O,from
O,various
O,intersections
O,from
O,drill
O,holes
O,were
O,selected
O,by
O,the
O,Company
O,for
O,submission
O,for
O,metallurgical
O,test
O,work.
O,Drill
O,type
O,(
O,eg
O,core
O,","
O,reverse
O,circulation
O,","
O,open-hole
O,hammer
O,","
O,rotary
O,air
O,blast
O,","
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Core
O,Holes
O,auger
O,","
O,Bangka
O,","
O,sonic
O,","
O,etc
O,)
O,and
O,details
O,(
O,eg
O,core
O,diameter
O,","
O,triple
O,or
O,standard
O,HQ
O,and
O,PQ
O,diameter
O,triple
O,tube
O,was
O,generally
O,used
O,for
O,diamond
O,core
O,drilling
O,in
O,the
O,oxide
O,zone
O,of
O,the
O,Nxuu
O,tube
O,","
O,depth
O,of
O,diamond
O,tails
O,","
O,face-sampling
O,bit
O,or
O,other
O,type
O,","
O,whether
O,core
O,Deposit.
O,Down
O,hole
O,surveys
O,were
O,not
O,conducted
O,on
O,all
O,Nxuu
O,DD
O,holes
O,as
O,they
O,were
O,shallow
O,vertical
O,holes.
O,is
O,oriented
O,and
O,if
O,so
O,","
O,by
O,what
O,method
O,","
O,etc
O,)
O,.
O,Drill
O,sample
O,Method
O,of
O,recording
O,and
O,assessing
O,core
O,and
O,chip
O,sample
O,recoveries
O,and
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Core
O,and
O,RC
O,Holes
O,recovery
O,results
O,assessed.
O,•
O,Measures
O,taken
O,to
O,maximise
O,sample
O,recovery
O,and
O,ensure
O,Sample
O,recoveries
O,have
O,in
O,general
O,been
O,good
O,and
O,no
O,unusual
O,measures
O,were
O,taken
O,to
O,maximise
O,sample
O,recovery
O,representative
O,nature
O,of
O,the
O,samples.
O,•
O,Whether
O,a
O,relationship
O,exists
O,other
O,than
O,the
O,use
O,of
O,triple
O,tube
O,for
O,diamond
O,core
O,drilling.
O,In
O,the
O,event
O,of
O,unacceptable
O,core
O,loss
O,Mount
O,Burgess
O,between
O,sample
O,recovery
O,and
O,grade
O,and
O,whether
O,sample
O,bias
O,may
O,have
O,drills
O,twin
O,holes.
O,Mount
O,Burgess
O,believes
O,there
O,is
O,no
O,evidence
O,of
O,sample
O,bias
O,due
O,to
O,preferential
O,loss/gain
O,of
O,occurred
O,due
O,to
O,preferential
O,loss/gain
O,of
O,fine/coarse
O,material
O,fine/coarse
O,material
O,for
O,holes
O,being
O,reported
O,on.
O,Logging
O,Whether
O,core
O,and
O,chip
O,samples
O,have
O,been
O,geologically
O,and
O,geotechnically
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Core
O,Holes
O,and
O,RC
O,Hole
O,logged
O,to
O,a
O,level
O,of
O,detail
O,to
O,support
O,appropriate
O,Mineral
O,Resource
O,Holes
O,were
O,logged
O,in
O,the
O,field
O,by
O,qualified
O,Geologists
O,on
O,the
O,Company
O,’
O,s
O,log
O,sheet
O,template
O,and
O,of
O,sufficient
O,detail
O,estimation
O,","
O,mining
O,studies
O,and
O,metallurgical
O,studies.
O,•
O,Whether
O,logging
O,is
O,to
O,support
O,future
O,mineral
O,resource
O,estimation
O,:
O,Qualitative
O,observations
O,covered
O,Lithology
O,","
O,grain
O,size
O,","
O,colour
O,","
O,qualitative
O,or
O,quantitative
O,in
O,nature.
O,Core
O,(
O,or
O,costean
O,","
O,channel
O,","
O,etc
O,)
O,alteration
O,","
O,mineralisation
O,","
O,structure.
O,Quantitative
O,logging
O,included
O,vein
O,percent.
O,SG
O,calculations
O,at
O,~5m
O,intervals
O,photography.
O,•
O,The
O,total
O,length
O,and
O,percentage
O,of
O,the
O,relevant
O,intersections
O,were
O,taken
O,in
O,the
O,DD
O,holes.
O,All
O,holes
O,were
O,logged
O,for
O,the
O,entire
O,length
O,of
O,hole.
O,Logs
O,are
O,entered
O,into
O,MTBs
O,GIS
O,logged.
O,database
O,managed
O,by
O,MTB
O,in
O,Perth.
O,Sub-sampling
O,If
O,core
O,","
O,whether
O,cut
O,or
O,sawn
O,and
O,whether
O,quarter
O,","
O,half
O,or
O,all
O,core
O,taken.
O,•
O,If
O,Mount
O,Burgess
O,Mining
O,Diamond
O,Holes
O,and
O,RC
O,Hole
O,techniques
O,non-core
O,","
O,whether
O,riffled
O,","
O,tube
O,sampled
O,","
O,rotary
O,split
O,","
O,etc
O,and
O,whether
O,HQ
O,and
O,PQ
O,Core
O,was
O,sawn
O,in
O,half
O,on
O,site.
O,Half
O,of
O,each
O,core
O,was
O,retained
O,on
O,site
O,in
O,core
O,trays
O,and
O,the
O,other
O,half
O,and
O,sample
O,sampled
O,wet
O,or
O,dry.
O,•
O,For
O,all
