tag,sentence
O,multiplied
O,by
O,downhole
O,intercept
O,width
O,in
O,Metres
O,)
O,.
O,Gold
O,mineralisation
O,at
O,Howards
O,is
O,hosted
O,within
O,a
O,broad
O,","
O,north-south
O,trending
O,","
O,vertical
O,to
O,steep
O,west-
O,dipping
O,shear
O,zone
O,","
O,approximately
O,150m
O,from
O,","
O,and
O,sub-parallel
O,to
O,the
O,east-dipping
O,eastern
O,contact
O,of
O,the
O,Montague
O,granodiorite.
O,Mineralisation
O,is
O,associated
O,with
O,strong
O,quartz
O,veining
O,and
O,intense
O,silica-
O,albite-biotite
O,alteration
O,within
O,a
O,sheared
O,basalt
O,above
O,a
O,footwall
O,dolerite
O,unit.
O,Two
O,sinistral
O,northwest-
O,trending
O,faults
O,offset
O,the
O,northern
O,(
O,northern
O,lode
O,)
O,and
O,southern
O,(
O,southern
O,lode
O,)
O,extensions
O,of
O,the
O,main
O,Howards
O,lode
O,by
O,30m
O,and
O,150m
O,respectively
O,(
O,Figure
O,2
O,)
O,.
O,Drilling
O,has
O,confirmed
O,the
O,presence
O,of
O,broad
O,zones
O,of
O,potentially
O,open
O,pit
O,gold
O,mineralisation
O,that
O,has
O,now
O,been
O,defined
O,over
O,a
O,continuous
O,strike
O,of
O,over
O,1.3km
O,","
O,with
O,mineralisation
O,remaining
O,open
O,to
O,the
O,north
O,","
O,south
O,and
O,at
O,depth
O,within
O,the
O,northern
O,","
O,southern
O,and
O,central
O,lodes.
O,3
O,HWRC237
O,and
O,HWRC245
O,are
O,RC
O,pre-collars
O,for
O,planned
O,diamond
O,drill
O,hole
O,tails
O,","
O,designed
O,to
O,intercept
O,gold
O,mineralisation
O,towards
O,the
O,centre
O,of
O,the
O,central
O,lode
O,and
O,provide
O,lithostructural
O,information
O,to
O,help
O,determine
O,the
O,controls
O,on
O,mineralisation
O,(
O,Figure
O,2
O,)
O,.
O,This
O,drilling
O,will
O,assist
O,the
O,planning
O,of
O,future
O,depth
O,extension
O,drilling
O,at
O,the
O,Howards
O,Prospect
O,","
O,with
O,HWRC237
O,designed
O,to
O,test
O,the
O,Howards
O,Shear
O,Zone
O,where
O,it
O,is
O,interpreted
O,to
O,intercept
O,the
O,Montague
O,Granodiorite
O,at
O,~200m
O,below
O,surface.
O,A
O,diamond
O,rig
O,has
O,been
O,secured
O,and
O,is
O,due
O,to
O,commence
O,drilling
O,at
O,Howards
O,and
O,other
O,prospects
O,in
O,September
O,2021.
O,Infill
O,resource
O,drilling
O,and
O,additional
O,follow
O,up
O,extension
O,drilling
O,is
O,ongoing
O,and
O,a
O,new
O,MRE
O,will
O,be
O,completed
O,once
O,the
O,limits
O,of
O,the
O,mineralisation
O,are
O,defined.
O,All
O,drill
O,hole
O,locations
O,and
O,significant
O,intercepts
O,are
O,shown
O,in
O,Figure
O,2
O,and
O,presented
O,in
O,Table
O,A.
O,Figure
O,3
O,:
O,Howards
O,Prospect
O,cross
O,sections
O,(
O,6960510N
O,–
O,left
O,","
O,6960650N
O,-
O,right
O,)
O,showing
O,mineralised
O,envelope
O,","
O,recent
O,intercepts
O,>4
O,GxM
O,(
O,bold
O,)
O,and
O,historic
O,drill
O,intercepts
O,>60
O,GxM
O,(
O,pale
O,grey
O,)
O,1.
O,Current
O,and
O,Planned
O,Drilling
O,Initial
O,infill
O,and
O,extension
O,RC
O,drilling
O,has
O,been
O,completed
O,at
O,Heron
O,South
O,","
O,Kingfisher
O,","
O,and
O,Camel
O,Bore
O,(
O,Figure
O,4
O,)
O,and
O,samples
O,despatched
O,for
O,assaying.
O,Assay
O,results
O,for
O,Think
O,Big
O,and
O,Manikato
O,Prospects
O,are
O,still
O,pending
O,with
O,current
O,turnaround
O,times
O,recently
O,increasing
O,to
O,approximately
O,7
O,weeks
O,","
O,due
O,principally
O,to
O,an
O,increase
O,in
O,exploration
O,activity
O,in
O,Western
O,Australia.
O,All
O,Programs
O,of
O,Work
O,for
O,the
O,2021
O,calendar
O,year
O,have
O,been
O,approved
O,with
O,RC
O,drilling
O,at
O,the
O,Snook
O,Prospect
O,underway
O,","
O,and
O,drilling
O,at
O,Wahoo
O,","
O,Orion
O,","
O,Specimen
O,Well
O,and
O,Omega/PSI
O,targets
O,to
O,follow.
O,All
O,these
O,targets
O,have
O,the
O,potential
O,to
O,add
O,significant
O,ounces
O,to
O,the
O,current
O,1.36Moz
O,Gum
O,Creek
O,MRE
O,(
O,Table
O,B
O,)
O,.
O,1
O,Refer
O,to
O,Horizon
O,Gold
O,Ltd
O,ASX
O,announcement
O,dated
O,15
O,February
O,2021
O,","
O,“
O,Gum
O,Creek
O,Geological
O,Review
O,”
O,.
O,CPs
O,L.Ryan
O,","
O,M.Gunther
O,","
O,D.Archer.
O,4
O,Figure
O,4
O,:
O,Gum
O,Creek
O,Gold
O,Project
O,simplified
O,geology
O,","
O,existing
O,Mineral
O,Resources
O,and
O,Advanced
O,Mineral
O,Resource
O,and
O,Exploration
O,Targets.
O,Table
O,A
O,:
O,Significant
O,Drill
O,Hole
O,Intercepts
O,–
O,Howards
O,and
O,Howards
O,South
O,RC
O,Drilling
O,Hole
O,ID
O,East
O,North
O,RL
O,Dip
O,Azi
O,Depth
O,From
O,To
O,Width
O,Au
O,g/t
O,HWRC235
O,753985
O,6960309
O,496
O,-59
O,91
O,161
O,26
O,38
O,12
O,0.99
O,incl.
O,27
O,35
O,8
O,1.36
O,73
O,81
O,8
O,0.60
O,incl.
O,74
O,76
O,2
O,1.58
O,84
O,87
O,3
O,1.11
O,HWRC236
O,753961
O,6960508
O,496
O,-60
O,90
O,149
O,17
O,28
O,11
O,0.51
O,incl.
O,19
O,21
O,2
O,1.38
O,64
O,141
O,77
O,1.07
O,incl.
O,75
O,106
O,31
O,1.84
O,HWRC237*
O,753905
O,6960587
O,495
O,-60
O,91
O,108
O,72
O,82
O,10
O,0.33
O,HWRC238
O,753970
O,6960609
O,496
O,-60
O,97
O,101
O,18
O,97
O,79
O,0.85
O,incl.
O,48
O,83
O,35
O,1.26
O,HWRC239
O,753896
O,6960628
O,496
O,-61
O,95
O,234
O,TDNR
O,HWRC240
O,753980
O,6960648
O,497
O,-61
O,91
O,65
O,0
O,65
O,EOH
O,65
O,1.23
O,incl.
O,22
O,35
O,13
O,2.52
O,and
O,53
O,60
O,7
O,3.02
O,5
O,Hole
O,ID
O,East
O,North
O,RL
O,Dip
O,Azi
O,Depth
O,From
O,To
O,Width
O,Au
O,g/t
O,HWRC241
O,753961
O,6960648
O,497
O,-62
O,91
O,101
O,16
O,32
O,16
O,0.76
O,incl.
O,21
O,29
O,8
O,1.08
O,37
O,51
O,14
O,0.51
O,55
O,101
O,EOH
O,46
O,0.70
O,incl.
O,63
O,69
O,6
O,1.48
O,HWRC242
O,753940
O,6960649
O,496
O,-60
O,89
O,154
O,71
O,81
O,10
O,0.43
O,84
O,89
O,5
O,1.49
O,102
O,130
O,28
O,1.53
O,incl.
O,109
O,120
O,11
O,2.80
O,143
O,153
O,10
O,1.13
O,incl.
O,145
O,148
O,3
O,2.04
O,HWRC243
O,753980
O,6960693
O,496
O,-60
O,89
O,59
O,4
O,16
O,12
O,0.32
O,19
O,59
O,EOH
O,40
O,0.73
O,incl.
O,22
O,37
O,15
O,1.03
O,HWRC244
O,753960
O,6960693
O,496
O,-61
O,90
O,101
O,13
O,32
O,19
O,0.32
O,53
O,68
O,15
O,0.58
O,incl.
O,63
O,66
O,3
O,1.28
O,HWRC245*
O,753940
O,6960694
O,496
O,-61
O,91
O,90
O,62
O,72
O,10
O,0.32
O,78
O,90
O,EOH
O,12
O,0.56
O,incl.
O,86
O,90
O,EOH
O,4
O,1.08
O,HWRC246
O,753899
O,6960728
O,495
O,-61
O,91
O,251
O,59
O,65
O,6
O,0.55
O,HWRC247
O,753922
O,6960769
O,495
O,-60
O,90
O,113
O,8
O,10
O,2
O,1.59
O,53
O,57
O,4
O,1.04
O,HWRC248
O,753914
O,6960869
O,496
O,-60
O,94
O,196
O,59
O,65
O,6
O,0.72
O,incl.
O,59
O,61
O,2
O,1.53
O,141
O,144
O,3
O,19.64
O,incl.
O,142
O,143
O,1
O,57.10
O,178
O,191
O,13
O,0.67
O,incl.
O,183
O,187
O,4
O,1.08
O,HWRC249
O,753944
O,6960988
O,496
O,-61
O,94
O,47
O,24
O,42
O,18
O,0.61
O,incl.
O,25
O,29
O,4
O,1.70
O,HWRC250
O,753904
O,6960990
O,496
O,-61
O,95
O,119
O,45
O,51
O,6
O,0.77
O,incl.
O,45
O,47
O,2
O,1.68
O,55
O,69
O,14
O,0.28
O,78
O,102
O,24
O,0.77
O,incl.
O,79
O,87
O,8
O,1.43
O,HWRC251
O,753919
O,6961029
O,496
O,-60
O,94
O,91
O,33
O,51
O,16
O,0.26
O,57
O,75
O,18
O,0.99
O,incl.
O,66
O,74
O,8
O,1.78
O,83
O,91
O,EOH
O,8
O,0.94
O,incl.
O,89
O,91
O,EOH
O,2
O,2.37
O,HWRC252
O,753939
O,6961086
O,496
O,-60
O,93
O,53
O,18
O,47
O,29
O,0.72
O,incl.
O,26
O,30
O,4
O,1.08
O,and
O,36
O,44
O,8
O,1.29
O,HWRC253
O,753919
O,6961087
O,496
O,-60
O,90
O,83
O,11
O,26
O,15
O,0.35
O,49
O,83
O,34
O,0.78
O,incl.
O,65
O,67
O,2
O,1.61
O,and
O,77
O,83
O,6
O,2.22
O,HWRC254
O,753940
O,6960809
O,496
O,-60
O,92
O,125
O,65
O,119
O,54
O,0.82
O,incl.
O,101
O,114
O,13
O,2.24
O,HSRC001
O,754277
O,6959869
O,496
O,-61
O,269
O,50
O,NSR
O,HSRC002
O,754278
O,9599910
O,496
O,-61
O,272
O,50
O,NSR
O,HSRC003
O,754258
O,6959970
O,496
O,-62
O,277
O,40
O,NSR
O,HSRC004
O,754277
O,6959969
O,496
O,-62
O,271
O,65
O,24
O,40
O,16
O,1.00
O,incl.
O,36
O,38
O,2
O,3.31
O,45
O,46
O,1
O,3.61
O,HSRC005
O,754247
O,6960009
O,496
O,-60
O,297
O,35
O,10
O,24
O,14
O,0.60
O,incl.
O,19
O,21
O,2
O,2.10
O,HSRC006
O,754265
O,6960008
O,496
O,-60
O,269
O,60
O,20
O,38
O,18
O,0.62
O,incl.
O,26
O,30
O,4
O,1.03
O,and
O,36
O,38
O,2
O,2.13
O,HSRC007
O,754242
O,6960050
O,497
O,-60
O,268
O,40
O,13
O,24
O,11
O,0.40
O,HSRC008
O,754263
O,6960050
O,497
O,-60
O,268
O,60
O,35
O,46
O,11
O,1.10
O,incl.
O,41
O,44
O,3
O,3.41
O,HSRC009
O,754241
O,6960090
O,497
O,-59
O,277
O,40
O,5
O,23
O,18
O,0.57
O,incl.
O,9
O,14
O,5
O,1.01
O,HSRC010
O,754261
O,6960088
O,497
O,-61
O,273
O,66
O,28
O,42
O,14
O,1.22
O,incl.
O,30
O,35
O,5
O,2.66
O,HSRC011
O,754245
O,6960130
O,497
O,-60
O,269
O,40
O,32
O,40
O,EOH
O,8
O,1.65
O,6
O,Hole
O,ID
O,East
O,North
O,RL
O,Dip
O,Azi
O,Depth
O,From
O,To
O,Width
O,Au
O,g/t
O,incl.
O,36
O,40
O,EOH
O,4
O,2.65
O,HSRC012
O,754263
O,6960130
O,497
O,-60
O,270
O,60
O,48
O,55
O,7
O,0.59
O,incl.
O,50
O,52
O,2
O,1.33
O,Notes
O,:
O,All
O,coordinates
O,are
O,GDA94
O,zone
O,50
O,","
O,all
O,intercepts
O,are
O,determined
O,using
O,0.2
O,g/t
O,Au
O,lower
O,cut
O,","
O,no
O,upper
O,cut
O,","
O,2m
O,maximum
O,internal
O,dilution
O,and
O,all
O,intercepts
O,>3.0
O,GxM
O,are
O,reported.
O,NSR
O,=
O,no
O,intercept
O,>3.0
O,GxM
O,","
O,TDNR
O,=
O,target
O,depth
O,not
O,reached
O,","
O,*
O,=
O,Diamond
O,core
O,"""tail"""
O,planned
O,(
O,pre-collar
O,)
O,.
O,Horizon
O,Gold
O,Mineral
O,Resources
O,Table
O,B
O,:
O,Gum
O,Creek
O,Gold
O,Project
O,Mineral
O,Resources
O,as
O,at
O,12
O,February
O,20212
O,Cut-off
O,Indicated
O,Inferred
O,Total
O,Contained
O,Resource
O,Mineralisation
O,Resource
O,grade
O,(
O,g/t
O,Au
O,Gold
O,Date
O,Type
O,Tonnes
O,Tonnes
O,Au
O,(
O,g/t
O,)
O,Tonnes
O,Au
O,)
O,(
O,g/t
O,)
O,Au
O,(
O,g/t
O,)
O,(
O,oz
O,)
O,Open
O,Pit
O,Resources
O,Swan
O,&
O,Swift
O,OC
O,Jan-21
O,0.7
O,Free
O,Milling
O,2
O,","
O,642
O,","
O,000
O,2.6
O,1
O,","
O,516
O,","
O,000
O,2.0
O,4
O,","
O,158
O,","
O,000
O,2.4
O,323
O,","
O,000
O,Heron
O,South
O,Aug-16
O,0.5
O,Refractory
O,1
O,","
O,135
O,","
O,000
O,2.2
O,2
O,","
O,000
O,1.3
O,1
O,","
O,137
O,","
O,000
O,2.2
O,80
O,","
O,000
O,Howards
O,Jul-13
O,0.4
O,Free
O,Milling
O,5
O,","
O,255
O,","
O,000
O,1.1
O,716
O,","
O,000
O,1.0
O,5
O,","
O,971
O,","
O,000
O,1.1
O,204
O,","
O,000
O,Specimen
O,Well
O,Aug-16
O,0.5
O,Free
O,Milling
O,361
O,","
O,000
O,2.0
O,361
O,","
O,000
O,2.0
O,23
O,","
O,000
O,Toedter
O,Aug-16
O,0.5
O,Free
O,Milling
O,690
O,","
O,000
O,1.5
O,690
O,","
O,000
O,1.5
O,34
O,","
O,000
O,Shiraz
O,Jul-13
O,0.4
O,Refractory
O,2
O,","
O,476
O,","
O,000
O,0.8
O,440
O,","
O,000
O,0.8
O,2
O,","
O,916
O,","
O,000
O,0.8
O,78
O,","
O,000
O,Underground
O,Resources
O,Swan
O,UG
O,Jan-21
O,2.5
O,/
O,3.0*
O,Free
O,Milling
O,293
O,","
O,000
O,7.1
O,221
O,","
O,000
O,6.9
O,514
O,","
O,000
O,7.0
O,115
O,","
O,000
O,Swift
O,UG
O,Jan-21
O,3.0
O,Free
O,Milling
O,181
O,","
O,000
O,5.9
O,181
O,","
O,000
O,5.9
O,35
O,","
O,000
O,Kingfisher
O,UG
O,Aug-16
O,3.5
O,Free
O,Milling
O,391
O,","
O,000
O,6.1
O,391
O,","
O,000
O,6.1
O,77
O,","
O,000
O,Wilsons
O,UG
O,Jul-13
O,1.0
O,Refractory
O,2
O,","
O,131
O,","
O,000
O,5.3
O,136
O,","
O,000
O,6.0
O,2
O,","
O,267
O,","
O,000
O,5.4
O,391
O,","
O,500
O,Total
O,13
O,","
O,932
O,","
O,000
O,2.2
O,4
O,","
O,654
O,","
O,000
O,2.5
O,18
O,","
O,586
O,","
O,000
O,2.3
O,1
O,","
O,360
O,","
O,500
O,*
O,cut-off
O,grades
O,are
O,2.5g/t
O,Au
O,for
O,Swan
O,UG
O,Indicated
O,","
O,and
O,3.0g/t
O,Au
O,for
O,Swan
O,UG
O,Inferred.
O,NB.
O,rounding
O,may
O,cause
O,slight
O,discrepancies
O,in
O,totals.
O,This
O,ASX
O,announcement
O,was
O,authorised
O,for
O,release
O,by
O,the
O,Horizon
O,Board.
O,For
O,further
O,information
O,contact
O,:
O,Leigh
O,Ryan
O,Managing
O,Director
O,+61
O,8
O,9336
O,3388
O,2
O,Refer
O,to
O,Horizon
O,Gold
O,Ltd
O,ASX
O,announcement
O,dated
O,12
O,February
O,2021
O,","
O,“
O,Gum
O,Creek
O,Gold
O,Project
O,Resource
O,Update
O,”
O,.
O,CP
O,:
O,S.Carras.
O,7
O,Competent
O,Persons
O,Statement
O,:
O,The
O,information
O,in
O,this
O,report
O,that
O,relates
O,to
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,Leigh
O,Ryan
O,","
O,who
O,is
O,a
O,member
O,of
O,The
O,Australasian
O,Institute
O,of
O,Geoscientists.
O,Mr
O,Ryan
O,is
O,the
O,Managing
O,Director
O,of
O,Horizon
O,Gold
O,Limited
O,and
O,holds
O,shares
O,and
O,options
O,in
O,the
O,Company
O,","
O,Mr
O,Ryan
O,has
O,sufficient
O,experience
O,","
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,he
O,is
O,undertaking
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,of
O,the
O,"""Australasian"
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves.
O,Mr
O,Ryan
O,consents
O,to
O,the
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,based
O,on
O,information
O,provided
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,No
O,New
O,Information
O,or
O,Data
O,:
O,This
O,announcement
O,contains
O,references
O,to
O,Mineral
O,Resource
O,estimates
O,","
O,all
O,of
O,which
O,have
O,been
O,cross
O,referenced
O,to
O,previous
O,market
O,announcements.
O,The
O,Company
O,confirms
O,that
O,it
O,is
O,not
O,aware
O,of
O,any
O,additional
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,information
O,included
O,in
O,the
O,relevant
O,market
O,announcements
O,and
O,","
O,in
O,the
O,case
O,of
O,estimates
O,of
O,Mineral
O,Resources
O,","
O,that
O,all
O,material
O,assumptions
O,and
O,technical
O,parameters
O,underpinning
O,the
O,estimates
O,in
O,the
O,relevant
O,market
O,announcement
O,continue
O,to
O,apply
O,and
O,have
O,not
O,materially
O,changed.
O,Forward
O,Looking
O,Statements
O,:
O,This
O,ASX
O,announcement
O,may
O,contain
O,certain
O,“
O,forward-looking
O,statements
O,”
O,which
O,may
O,not
O,have
O,been
O,based
O,solely
O,on
O,historical
O,facts
O,","
O,but
O,rather
O,may
O,be
O,based
O,on
O,the
O,Company
O,’
O,s
O,current
O,expectations
O,about
O,future
O,events
O,and
O,results.
O,Where
O,the
O,Company
O,expresses
O,or
O,implies
O,an
O,expectation
O,or
O,belief
O,as
O,to
O,future
O,events
O,or
O,results
O,","
O,such
O,expectation
O,or
O,belief
O,is
O,expressed
O,in
O,good
O,faith
O,and
O,believed
O,to
O,have
O,a
O,reasonable
O,basis.
O,However
O,","
O,forward
O,looking
O,statements
O,are
O,subject
O,to
O,risks
O,","
O,uncertainties
O,","
O,assumptions
O,and
O,other
O,factors
O,","
O,which
O,could
O,cause
O,actual
O,results
O,to
O,differ
O,materially
O,from
O,future
O,results
O,expressed
O,","
O,projected
O,or
