tag,sentence
O,100m
O,north
O,of
O,the
O,main
O,area
O,of
O,outcropping
O,mineralisation
O,and
O,approximately
O,100m
O,south
O,of
B-H,SDRC041
O,which
O,returned
B-D,7m
O,o
B-E,at
B-P,3.00g/t
B-M,Au
B-E,from
B-D,260m
O,","
O,including
B-D,5m
B-E,at
B-P,3.78g/t
B-M,Au
B-E,from
B-D,262m
O,(
O,refer
O,to
O,ASX
O,announcement
O,17
O,September
O,2018
O,)
O,.
O,The
O,intercept
O,is
O,significant
O,in
O,that
O,it
O,confirms
O,the
O,likely
O,continuity
O,of
O,the
O,Socrates
O,mineralisation
O,over
O,a
O,strike
O,length
O,of
O,more
O,than
O,350m.
O,e
O,A
O,fence
O,of
O,five
O,drill
O,holes
O,","
B-H,SDRC135
O,to
B-H,SDRC139
O,","
O,was
O,completed
O,north
O,of
O,Socrates
O,with
O,the
O,purpose
O,sof
O,identifying
O,the
O,position
O,of
O,the
O,host
O,structures
O,below
O,shallow
O,cover
O,and
O,above
O,the
O,interpreted
O,position
O,of
O,the
O,mineralisation
O,at
O,depth.
O,SDRC136
O,successfully
O,intersection
O,alteration
O,and
O,broad
O,uzones
O,of
O,anomalous
O,gold
O,in
O,the
O,interpreted
O,position
O,above
O,the
O,Socrates
O,mineralisation
O,;
O,the
O,anomalous
O,results
O,included
B-D,22m
B-E,at
B-P,0.03g/t
B-M,Au
B-E,and
B-D,14m
B-E,at
B-P,0.03g/t
B-M,Au.
O,Drill
O,hole
O,SDRC139
O,will
O,now
O,be
O,extended
O,and
O,a
O,diamond
O,tail
O,will
O,be
O,completed
O,to
O,extend
O,the
O,drill
O,hole
O,to
O,300m
O,to
O,target
O,the
O,Socrates
O,mineralisation
O,at
O,depth.
O,l
O,a
O,On-going
O,drilling
O,at
O,Socrates
O,is
O,also
O,targeting
O,the
O,mineral
O,system
O,extensions
O,to
O,the
O,south
O,","
O,with
O,two
O,fences
O,of
O,drill
O,holes
O,planned
O,to
O,target
O,the
O,position
O,of
O,the
O,host
O,structure
O,identified
O,from
O,the
O,surface
O,n
O,electromagnetic
O,geophysics
O,survey
O,(
O,refer
O,to
O,ASX
O,announcement
O,18
O,December
O,2020
O,)
O,and
O,historic
O,geochemistry
O,(
O,Figure
O,3
O,)
O,.
O,o
O,Diamond
O,holes
O,are
O,also
O,underway
O,targeting
O,mineralisation
O,at
O,depth
O,below
B-H,SDRC133.
O,s
O,r
O,e
O,p
O,r
O,o
O,F
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,y
O,l
O,n
O,o
O,e
O,s
O,u
O,l
O,a
O,n
O,o
O,s
O,r
O,e
O,pFigure
O,1
O,:
O,Socrates
O,deposit
O,plan
O,view
O,showing
O,the
O,drill
O,holes
O,and
O,the
O,interpreted
O,position
O,of
O,the
O,mineralisation
O,projected
O,to
O,surface.
O,r
O,o
O,F
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,y
O,l
O,n
O,o
O,e
O,s
O,u
O,l
O,a
O,n
O,o
O,sFigure
O,2
O,:
O,Socrates
O,long
O,section
O,(
O,viewed
O,from
O,the
O,East
O,)
O,showing
O,the
O,all
O,of
O,the
O,drill
O,hole
O,pierce
O,points
O,on
O,the
O,main
O,mineralisation
O,","
O,new
O,drill
O,hole
O,results
O,and
O,selected
O,historic
O,results.
O,All
O,historic
O,results
O,are
O,included
O,in
O,Annexure
O,1.
O,r
O,e
O,p
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,r
O,o
O,F
O,y
O,l
O,n
O,Open
O,o
O,e
O,s
O,u
O,Legend
O,s
O,t
O,lo
O,v
O,o
O,l
O,Mn
O,a
O,a
O,E
O,en
O,d
O,Open
O,pe
O,us
O,oLila
O,n
O,m
O,r
O,o
O,N
O,o
O,Mineralisation
O,(
O,projected
O,to
O,surface
O,)
O,s
O,Fault
O,(
O,interpreted
O,)
O,Historic
O,drill
O,hole
O,r
O,New
O,drill
O,hole
O,e
O,Planned
O,drill
O,hole
O,Figure
O,3
O,:
O,Socrates
O,Loupe
O,surface
O,electromagnetic
O,survey
O,(
O,Channel
O,10
O,)
O,showing
O,the
O,existing
O,and
O,planned
O,pdrilling
O,","
O,interpreted
O,faults
O,and
O,interpreted
O,position
O,of
O,the
O,mineralisation
O,projected
O,to
O,surface.
O,r
O,o
O,F
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,y
O,l
O,n
O,o
O,Socrates
O,e
O,s
O,u
O,l
O,a
O,Redmill
O,n
O,o
O,Grindall
O,s
O,YilgarnCraton
O,r
O,Woodline
O,Formation
O,e
O,WidgiemoolthaDolerite
O,Siliciclastics
O,Mafic
O,volcanics
O,p
O,Felsic
O,volcanics
O,Granite
O,Foliated
O,metagranite
O,r
O,Albany
O,Fraser
O,Orogen
O,Morris
O,Northern
O,Foreland
O,o
O,5
O,km
O,15
O,ppb
O,Au
O,Contour
O,F
O,Interpreted
O,Fault
O,Tenement
O,(
O,granted
O,)
O,Tenement
O,(
O,pending
O,)
O,Figure
O,4
O,:
O,Geology
O,of
O,the
O,Woodline
O,Area
O,showing
O,the
O,locations
O,of
O,the
O,Grindall
O,","
O,Redmill
O,and
O,Socrates
O,Projects
O,as
O,well
O,as
O,the
O,gold
O,surface
O,geochemistry
O,anomaly.
O,Nelson
O,’
O,s
O,fieldwork
O,program
O,for
O,the
O,remainder
O,of
O,2021
O,includes
O,:
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,RC
O,Drilling
O,
O,West
O,Socrates
O,-
O,Complete
O,two
O,exploration
O,holes
O,targeting
O,shear
O,zone
O,with
O,coincident
O,y
O,surface
O,geochemistry
O,and
O,EM
O,anomaly.
O,
O,East
O,Socrates
O,-
O,Complete
O,two
O,exploration
O,holes
O,targeting
O,shear
O,zone
O,on
O,western-flank
O,of
O,l
O,n
O,mag
O,anomaly
O,with
O,coincident
O,surface
O,geochemistry
O,anomaly..
O,
O,Socrates
O,Main
O,-
O,Drill
O,southern
O,fences
O,to
O,target
O,structures
O,interpreted
O,from
O,Loupe
O,survey
O,and
O,coincident
O,surface
O,geochemistry
O,anomaly.
O,Planned
O,drilling
O,updated
O,with
O,wider
O,spacing
O,o
O,and
O,greater
O,depth
O,extent..
O,
O,Grindall
O,–
O,Exploration
O,RC
O,drilling
O,to
O,target
O,NE-striking
O,structural
O,position
O,to
O,the
O,NE
O,of
O,previous
O,drilling.
O,This
O,area
O,has
O,the
O,highest
O,surface
O,geochem
O,anomaly.
O,e
O,
O,Redmill
O,-
O,First-pass
O,drilling
O,(
O,for
O,NES
O,)
O,in
O,the
O,surface
O,geochemistry
O,anomaly
O,and
O,following-
O,up
O,historical
O,drilling.
O,s
O,Diamond
O,Drilling
O,u
O,
O,Socrates
O,Main
O,-
O,Complete
O,two
O,planned
O,holes
O,in
O,the
O,main
O,grade
O,carrying
O,zone.
O,Drill
O,diamond
O,tails
O,on
O,the
O,most
O,eastern
O,fence
O,hole
O,and
O,through
O,the
O,central
O,mineralised
O,zone
O,to
O,determine
O,the
O,mineralisation
O,style
O,and
O,orientations.
O,
O,West
O,Socrates
O,-
O,Drill
O,one
O,diamond
O,hole
O,targeting
O,area
O,of
O,known
O,RC
O,grade
O,for
O,structural
O,l
O,interpretation.
O,Decision
O,to
O,drill
O,will
O,be
O,based
O,on
O,RC
O,results.
O,a
O,
O,Grindall
O,–
O,Potentially
O,drill
O,a
O,number
O,of
O,diamond
O,holes
O,for
O,structural
O,control
O,information
O,based
O,on
O,planned
O,RC
O,holes.
O,n
O,
O,Redmill
O,-
O,Drill
O,first
O,two
O,planned
O,holes
O,o
O,Other
O,
O,Conduct
O,Induced
O,Polarisation
O,and
O,additional
O,electromagnetic
O,geophysical
O,surveys
O,to
O,map
O,s
O,the
O,disseminated
O,sulphides
O,at
O,West
O,Socrates
O,to
O,assist
O,with
O,definition
O,of
O,drill
O,targets.
O,
O,Conduct
O,Induced
O,Polarisation
O,and
O,additional
O,electromagnetic
O,geophysical
O,surveys
O,to
O,begin
O,r
O,to
O,map
O,identified
O,disseminated
O,sulphides
O,at
O,Grindall
O,and
O,potentially
O,Redmill.
O,
O,Follow-up
O,surface
O,geochemistry
O,","
O,geophysics
O,and
O,drilling
O,at
O,the
O,Morris
O,nickel
O,prospect.
O,This
O,e
O,work
O,will
O,be
O,done
O,in
O,conjunction
O,with
O,on-going
O,exploration
O,at
O,the
O,Company
O,’
O,s
O,Tempest
O,gold
O,and
O,nickel
O,project
O,which
O,is
O,located
O,100
O,km
O,east
O,of
O,Woodline.
O,p
O,r
O,o
O,F
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,ABOUT
O,NELSON
O,RESOURCES
O,y
O,Nelson
O,Resources
O,is
O,an
O,exploration
O,company
O,with
O,a
O,significant
O,and
O,highly
O,prospective
O,1682km
O,²
O,ltenure
O,holding
O,(
O,Granted
O,and
O,Pending
O,)
O,.
O,The
O,key
O,focus
O,for
O,the
O,Company
O,is
O,its
O,1226km
O,²
O,Woodline
O,nProject
O,(
O,Granted
O,and
O,Pending
O,)
O,.
O,The
O,Woodline
O,Project
O,lies
O,on
O,the
O,boundary
O,of
O,the
O,Albany
O,Fraser
O,Oregon
O,and
O,the
O,Norseman
O,-
O,Wiluna
O,o
O,Greenstone
O,belt
O,in
O,Western
O,Australia.
O,The
O,Woodline
O,Project
O,contains
O,:
O,e
O,
O,65km
O,of
O,the
O,Cundeelee
O,Shear
O,Zone
O,which
O,already
O,consists
O,of
O,a
O,known
O,+20km
O,Gold
O,s
O,Geochemical
O,and
O,bedrock
O,anomaly
O,","
O,hosted
O,in
O,the
O,same
O,geological
O,structural
O,setting
O,2
O,as
O,the
O,7.7
O,million
O,ounce
O,Tropicana
O,Gold
O,mine
O,3.
O,u
O,
O,30km
O,of
O,significantly
O,unexplored
O,greenstones
O,along
O,the
O,Norseman-Wiluna
O,greenstone
O,belt.
O,
O,A
O,significant
O,and
O,unique
O,holding
O,within
O,the
O,confluence
O,of
O,the
O,Keith-Kilkenny
O,Fault
O,/
O,the
O,Claypan
O,l
O,Shear
O,Zone
O,and
O,the
O,Cundeelee
O,Shear
O,Zone.
O,These
O,three
O,Shears
O,have
O,hosted
O,many
O,of
O,the
O,a
O,largest
O,gold
O,projects
O,in
O,Western
O,Australia.
O,n
O,Historical
O,exploration
O,of
O,$16
O,million
O,by
O,the
O,Company
O,","
O,Sipa
O,Resources
O,","
O,Newmont
O,and
O,MRG.
O,oThe
O,7.7
O,million
O,ounce
O,Tropicana
O,Gold
O,Mine
O,which
O,is
O,operated
O,by
O,AngloGold
O,Ashanti
O,was
O,discovered
O,in
O,2005
O,by
O,IGO
O,Group
O,Limited
O,via
O,a
O,gold-in-soil
O,anomaly
O,that
O,led
O,to
O,further
O,exploration
O,and
O,is
O,one
O,of
O,sthe
O,most
O,important
O,gold
O,discoveries
O,in
O,Australia
O,for
O,decades.
O,Tropicana
O,currently
O,produces
O,approximately
O,450
O,","
O,000
O,ounces
O,per
O,annum
O,4.
O,In
O,today
O,’
O,s
O,gold
O,price
O,terms
O,","
O,that
O,equates
O,to
O,over
O,A$1
O,rbillion
O,dollars
O,per
O,annum.
O,e
O,Nelson
O,Resources
O,confirms
O,that
O,it
O,is
O,not
O,aware
O,of
O,any
O,new
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,exploration
O,results
O,included
O,in
O,this
O,announcement.
O,p
O,For
O,further
O,information
O,please
O,contact
O,:
O,Adam
O,Schofield
O,Peter
O,Taylor
O,rExecutive
O,Director
O,Investor
O,Relations
O,ceo@nelsonresources.com.au
O,Peter@nwrcommunications.com.au
O,o
O,0412
O,036
O,231
O,F
O,Previous
O,ASX
O,Announcements
O,and
O,report
O,references
O,1
O,ASX
O,Announcement
O,by
O,Sipa
O,Resources
O,Limited
O,dated
O,18
O,February
O,2010
O,:
O,‘
O,Encouraging
O,Drilling
O,Results
O,at
O,Woodline
O,’
O,2
O,https
O,:
O,//www.dmp.wa.gov.au/Documents/Geological-Survey/GSWA-AFO-Korsch-presentations-0012.pdf
O,2
O,https
O,:
O,//www.dmp.wa.gov.au/Documents/Geological-Survey/GSWA-AFO-Spaggiari_2-presentations-0004.pdf
O,3
O,http
O,:
O,//www.tropicanajv.com.au/irm/content/reserves-resource-statement1.aspx?RID=284
O,4
O,http
O,:
O,//www.tropicanajv.com.au/irm/content/fact-sheet.aspx?RID=318
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,Competent
O,Persons
O,Statements
O,y
O,The
O,information
O,in
O,this
O,report
O,that
O,relates
O,to
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,James
O,Farrell
O,","
O,a
O,geologist
O,employed
O,by
O,Nelson
O,Resources
O,Limited.
O,Mr
O,Farrell
O,is
O,a
O,Member
O,Australian
O,Institute
O,of
O,Geoscientists
O,and
O,has
O,l
O,sufficient
O,experience
O,that
O,is
O,relevant
O,to
O,this
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,nactivity
O,that
O,is
O,being
O,reported
O,on
O,to
O,qualify
O,as
O,a
O,Competent
O,Person
O,as
O,defined
O,in
O,the
O,2012
O,edition
O,of
O,the
O,“
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,”
O,.
O,Mr
O,Farrell
O,consents
O,to
O,the
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,o
O,e
O,s
O,u
O,l
O,a
O,n
O,o
O,s
O,r
O,e
O,p
O,r
O,o
O,F
O,NELSON
O,RESOURCES
O,LIMITED
O,|
O,Address
O,:
O,Level
O,11
O,","
O,London
O,House
O,","
O,216
O,St
O,George's
O,Terrace
O,","
O,Perth
O,","
O,Western
O,Australia
O,6000
O,|
O,Phone
O,:
O,+61
O,8
O,9481
O,0389
O,Annexure
O,1
O,:
O,Socrates
O,Drill
O,Intercepts
O,y
B-E,
B-H,NEWWLRC001
B-E,:
B-D,2m
B-E,@
B-P,0.81g/t
B-M,Au
B-E,from
B-D,28m
O,a
O,l
O,
B-H,SDH001
B-E,:
B-D,5m
B-E,@
B-P,5.06g/t
B-M,Au
B-E,from
B-D,35m
O,b
O,n
B-E,
B-H,SDH002
B-E,:
B-D,8m
B-E,@
B-P,1.69g/t
B-M,Au
B-E,from
B-D,8m
O,b
B-E,
B-H,SDH003
B-E,:
B-D,5m
B-E,@
B-P,5.95g/t
B-M,Au
B-E,from
B-D,12m
B-E,;
I-E,incl.
B-D,3m
B-E,@
B-P,9.13g/t
B-M,Au
B-E,from
B-D,12m
O,b
O,o
B-E,
B-H,SDH004
B-E,:
B-D,8m
B-E,@
B-P,2.84g/t
B-M,Au
B-E,from
B-D,14m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,8.35g/t
B-M,Au
B-E,from
B-D,15m
O,b
B-E,
B-H,SDH004
B-E,:
B-D,2m
B-E,@
B-P,1.40g/t
B-M,Au
B-E,from
B-D,38m
O,b
B-E,
B-H,SDH005
B-E,:
B-D,16m
B-E,@
B-P,1.54g/t
B-M,Au
B-E,from
B-D,18m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,4.88g/t
B-M,Au
B-E,from
B-D,19m
O,b
O,e
B-E,
B-H,SDH006
B-E,:
B-D,6m
B-E,@
B-P,1.84g/t
B-M,Au
B-E,from
B-D,24m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,4.42g/t
B-M,Au
B-E,from
B-D,28m
O,b
B-E,
B-H,SDH007
B-E,:
B-D,2m
B-E,@
B-P,5.11g/t
B-M,Au
B-E,from
B-D,20m
O,b
B-E,
B-H,SDH010
B-E,:
B-D,3m
B-E,@
B-P,2.65g/t
B-M,Au
B-E,from
B-D,33m
O,b
O,s
B-E,
B-H,SDH011
B-E,:
B-D,2m
B-E,@
B-P,0.74g/t
B-M,Au
B-E,from
B-D,40m
O,b
B-E,
B-H,SDH012
B-E,:
B-D,2m
B-E,@
B-P,1.31g/t
B-M,Au
B-E,from
B-D,18m
O,b
O,u
B-E,
B-H,SDH012
B-E,:
B-D,6m
B-E,@
B-P,0.81g/t
B-M,Au
B-E,from
B-D,46m
O,b
B-E,
B-H,SDH013
B-E,:
B-D,2m
B-E,@
B-P,0.64g/t
B-M,Au
B-E,from
B-D,36m
O,b
B-E,
B-H,SDH013
B-E,:
B-D,3m
B-E,@
B-P,8.13g/t
B-M,Au
B-E,from
B-D,40m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,11.3g/t
B-M,Au
B-E,from
B-D,40m
O,b
O,l
B-E,
B-H,SDH014
B-E,:
B-D,9m
B-E,@
B-P,2.29g/t
B-M,Au
B-E,from
B-D,0m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,4.72g/t
B-M,Au
B-E,from
B-D,3m
O,b
O,a
B-E,
B-H,SDH014
B-E,:
B-D,25m
B-E,@
B-P,2.06g/t
B-M,Au
B-E,from
B-D,54m
B-E,;
I-E,incl.
B-D,5m
B-E,@
B-P,4.18g/t
B-M,Au
B-E,from
B-D,37m
B-E,;
B-D,2m
B-E,@
B-P,4.05g/t
B-M,Au
B-E,from
B-D,44m
B-E,and
B-D,2m
B-E,@
B-P,2.71g/t
B-M,Au
B-E,from
B-D,51m
O,b
O,n
B-E,
B-H,SDH016
B-E,:
B-D,14m
B-E,@
B-P,6.97g/t
B-M,Au
B-E,from
B-D,20m
B-E,;
I-E,incl.
B-D,6m
B-E,@
B-P,14.2g/t
B-M,Au
B-E,from
B-D,24m
O,b
B-E,
B-H,SDRC024
B-E,:
B-D,2m
B-E,@
B-P,1.45g/t
B-M,Au
B-E,from
B-D,114m
O,c
O,o
B-E,
B-H,SDH0026
B-E,:
B-D,192m
B-E,@
B-P,0.5g/t
B-M,Au
B-E,from
B-D,58m
O,;
O,including
O,:
B-E,
B-H,SDRC026
B-E,:
B-D,7m
B-E,@
B-P,1.67g/t
B-M,Au
B-E,from
B-D,78m
B-E,;
I-E,incl.
B-D,2m
B-E,@
B-P,4.15g/t
B-M,Au
B-E,from
B-D,80m
O,c
O,s
B-E,
B-H,SDRC026
B-E,:
B-D,2m
B-E,@
B-P,4.01g/t
B-M,Au
B-E,from
B-D,89m
O,c
B-E,
B-H,SDRC026
B-E,:
B-D,9m
B-E,@
B-P,2.14g/t
B-M,Au
B-E,from
B-D,111m
O,c
O,r
B-E,
B-H,SDRC026
B-E,:
B-D,4m
B-E,@
B-P,1.85g/t
B-M,Au
B-E,from
B-D,138m
O,c
B-E,
B-H,SDRC026
B-E,:
B-D,4m
B-E,@
B-P,0.83g/t
B-M,Au
B-E,from
B-D,179m
O,c
O,e
B-E,
B-H,SDRC026
B-E,:
B-D,8m
B-E,@
B-P,3.53g/t
B-M,Au
B-E,from
B-D,194m
B-E,;
I-E,incl.
B-D,3m
B-E,@
B-P,6.46g/t
B-M,Au
B-E,from
B-D,194m
O,c
B-E,
B-H,SDRC027
B-E,:
B-D,9m
B-E,@
B-P,1.61g/t
B-M,Au
B-E,from
B-D,124m
B-E,;
I-E,incl.
B-D,4m
B-E,@
B-P,2.56g/t
B-M,Au
B-E,from
B-D,128m
O,c
O,p
B-E,
B-H,SDRC032
B-E,:
B-D,2m
B-E,@
B-P,0.74g/t
B-M,Au
