tag,sentence
O,within
O,200m
O,of
O,surface
O,in
O,the
O,southern
O,half
O,of
O,the
O,deposit
O,and
O,has
O,been
O,defined
O,to
O,Measured
O,or
O,Indicated
O,resource
O,category.
O,The
O,objective
O,of
O,the
O,November
O,and
O,December
O,RC
O,drilling
O,program
O,was
O,to
O,expand
O,this
O,area
O,towards
O,the
O,north
O,in
O,the
O,central
O,area
O,of
O,the
O,deposit
O,by
O,testing
O,the
O,limits
O,of
O,high-grade
O,gold
O,at
O,Shoots
O,7
O,and
O,8.
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,1
O,ASX
O,ANNOUNCEMENT
O,Most
O,of
O,the
O,gold
O,defined
O,at
O,Shoot
O,7
O,for
O,the
O,2020MRE
O,was
O,classified
O,as
O,Indicated
O,and
O,no
O,gold
O,resource
O,was
O,defined
O,for
O,Shoot
O,8.
O,Shoot
O,7
O,is
O,hosted
O,within
O,calc-silicate
O,and
O,magnetite
O,skarn
O,in
O,an
O,interpreted
O,structural
O,dilatational
O,position
O,near
O,the
O,hanging
O,wall
O,contact
O,with
O,granite
O,and
O,gneiss.
O,Previous
O,gold
O,intersections
O,into
O,this
O,shoot
O,(
O,used
O,in
O,the
O,2020MRE
O,)
O,include
O,:
B-E,•
B-D,11.25m
B-E,@
B-P,2.3
I-P,g/t
B-M,Au
B-E,from
B-D,60m
B-E,in
B-H,10WDDH012
O,","
B-E,•
B-D,7m
B-E,@
B-P,16.7
I-P,g/t
B-M,Au
B-E,from
B-D,89m
B-E,in
B-H,19WDRC051
O,","
B-E,•
B-D,6m
B-E,@
B-P,6.2
I-P,g/t
B-M,Au
B-E,from
B-D,90m
B-E,in
B-H,10WDRC072
O,","
O,and
B-E,•
B-D,12m
B-E,@
B-P,2.6
I-P,g/t
B-M,Au
B-E,from
B-D,91m
B-E,in
B-H,19WDRC054.
O,Recent
O,drilling
O,at
O,Shoot
O,7
O,consisted
O,of
O,12
O,holes
O,","
O,for
O,2
O,","
O,150
O,metres
O,","
O,(
O,20WDRC081-092
O,)
O,and
O,has
O,continued
O,to
O,define
O,the
O,extent
O,of
O,high-grade
O,gold
O,with
O,significant
O,intersections
O,including
O,:
B-E,•
B-D,8m
B-E,@
B-P,5.2
I-P,g/t
B-M,Au
B-E,from
B-D,92m
B-E,in
B-H,20WDRC083
O,","
B-E,•
B-D,11m
B-E,@
B-P,3.2
I-P,g/t
B-M,Au
B-E,from
B-D,84m
O,including
B-D,1m
B-E,@
B-P,20.0
I-P,g/t
B-M,Au
B-E,from
B-D,88m
B-E,in
B-H,20WDRC085
O,","
B-E,•
B-D,9m
B-E,@
B-P,15.6
I-P,g/t
B-M,Au
B-E,from
B-D,85m
B-E,including
B-D,4m
B-E,@
B-P,33.4
I-P,g/t
B-M,Au
B-E,from
B-D,87m
B-E,in
B-D,20WDRC091
O,","
O,and
B-E,•
B-D,6m
B-E,@
B-P,4.3
I-P,g/t
B-M,Au
B-E,from
B-D,104m
B-E,in
B-H,20WDRC092.
O,Shoot
O,8
O,is
O,hosted
O,within
O,calc-silicate
O,near
O,the
O,footwall
O,contact
O,with
O,granite
O,and
O,gneiss
O,","
O,immediately
O,to
O,the
O,west
O,and
O,south
O,of
O,Shoot
O,7.
O,Previous
O,gold
O,intersections
O,into
O,this
O,shoot
O,have
O,been
O,narrow
O,and
O,moderate
O,grade
O,and
O,consequently
O,Shoot
O,8
O,was
O,not
O,included
O,in
O,the
O,2020MRE.
O,Most
O,of
O,these
O,gold
O,intersections
O,were
O,identified
O,during
O,iron-focussed
O,exploration
O,and
O,include
O,:
B-E,•
B-D,1m
B-E,@
B-P,6.9
I-P,g/t
B-M,Au
B-E,from
B-D,73m
B-E,in
B-H,08WDRC010
O,","
B-E,•
B-D,2m
B-E,@
B-P,3.8
I-P,g/t
B-M,Au
B-E,from
B-D,68m
B-E,in
B-H,10WDRC038
O,","
B-E,•
B-D,3m
B-E,@
B-P,2.4
I-P,g/t
B-M,Au
B-E,from
B-D,116m
B-E,in
B-H,08WDRC011
O,","
O,and
B-E,•
B-D,5m
B-E,@
B-P,3.5
I-P,g/t
B-M,Au
B-E,from
B-D,178m
B-E,including
B-D,1m
B-E,@
B-P,12.2
I-P,g/t
B-M,Au
B-E,from
B-D,178m
B-E,in
B-H,19WDRC050.
O,Recent
O,drilling
O,at
O,Shoot
O,8
O,consisted
O,of
O,7
O,holes
O,","
O,for
O,948
O,metres
O,","
O,(
B-H,20WDRC074-080
O,)
O,and
O,has
O,intersected
O,high-
O,grade
O,gold
O,near
O,the
O,footwall
O,contact
O,and
O,in
O,a
O,possible
O,hangingwall
O,splay
O,with
O,hole
B-H,20WDRC075
O,returning
O,:
B-E,•
B-D,3m
B-E,@
B-P,5.5
I-P,g/t
B-M,Au
B-E,from
B-D,67m
O,(
O,Shoot
O,8HW
O,)
O,","
O,and
B-E,•
B-D,3m
B-E,@
B-P,9.1
I-P,g/t
B-M,Au
B-E,from
B-D,76m
O,(
O,Shoot
O,8
O,)
O,.
O,The
O,high-grade
O,gold
O,intersected
O,at
O,Shoots
O,7
O,and
O,8
O,remains
O,open
O,with
O,further
O,drilling
O,planned
O,to
O,define
O,their
O,extent.
O,In
O,November
O,2020
O,","
O,Alliance
O,announced
O,a
O,gold
O,and
O,iron
O,Mineral
O,Resources
O,Estimate
O,(
O,2020MRE
O,)
O,for
O,the
O,Weednanna
O,Deposit
O,of
O,1.106
O,Mt
O,grading
O,4.3
O,g/t
O,gold
O,for
O,152
O,","
O,000
O,oz
O,gold
O,(
O,classified
O,85%
O,Measured
O,&
O,Indicated
O,and
O,15%
O,Inferred
O,)
O,and
O,1.15
O,Mt
O,grading
O,59.4
O,%
O,iron
O,(
O,classified
O,as
O,65%
O,Measured
O,&
O,Indicated
O,and
O,35%
O,Inferred
O,)
O,.
O,Refer
O,to
O,Alliance
O,ASX
O,announcements
O,dated
O,9
O,November
O,2020
O,and
O,19
O,November
O,2020.
O,Current
O,and
O,Future
O,Work
O,Alliance
O,is
O,completing
O,feasibility
O,level
O,assessment
O,into
O,the
O,commercial
O,viability
O,of
O,establishing
O,a
O,250
O,","
O,000
O,tonne
O,per
O,annum
O,CIL
O,gold
O,producing
O,operation
O,at
O,Weednanna
O,using
O,the
O,2020MRE.
O,Metallurgical
O,test
O,work
O,is
O,complete
O,and
O,detailed
O,engineering
O,design
O,of
O,the
O,gold
O,processing
O,facility
O,has
O,commenced.
O,Mine
O,design
O,and
O,cost
O,analysis
O,work
O,is
O,progressing
O,","
O,as
O,are
O,various
O,other
O,studies
O,and
O,agreements
O,required
O,to
O,support
O,the
O,submission
O,of
O,a
O,mining
O,lease
O,application
O,and
O,mining
O,proposal.
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,2
O,ASX
O,ANNOUNCEMENT
O,Alliance
O,is
O,working
O,towards
O,submitting
O,its
O,application
O,for
O,a
O,mining
O,lease
O,in
O,Q3
O,2021.
O,Further
O,drilling
O,is
O,planned
O,at
O,Weednanna
O,in
O,H2
O,2021
O,to
O,increase
O,the
O,size
O,and
O,upgrade
O,Inferred
O,resources
O,to
O,the
O,Indicated
O,category
O,in
O,the
O,northern
O,area
O,of
O,the
O,deposit
O,","
O,thereby
O,increasing
O,mine
O,reserves
O,and
O,extending
O,mine
O,life.
O,N
O,89
O,90
O,91
O,92
O,87
O,88
O,84
O,85
O,86
O,82
O,83
O,79
O,76
O,77
O,80
O,81
O,78
O,74
O,75
O,250
O,metres
O,scale
O,Figure
O,1.
O,Weednanna
O,drill
O,hole
O,location
O,plan
O,Legend
O,-
O,White
O,dots
O,:
O,historic
O,drill
O,holes
O,Red
O,dots
O,:
O,RC
O,holes
O,drilled
O,during
O,November
O,and
O,December
O,2020
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,3
O,ASX
O,ANNOUNCEMENT
O,N
O,Shoot
O,3
O,area
O,calc-silicate
O,and
O,future
O,drilling
O,magnetite
O,skarn
O,to
O,upgrade
O,gap
O,in
O,drilling
O,and
O,define
O,information
O,new
O,resource
O,areas
O,granite
O,and
O,gneiss
O,Shoot
O,7
O,&
O,8
O,area
O,RC
O,holes
O,drilled
O,Nov
O,/
O,Dec
O,2020
O,Shoots
O,2
O,","
O,4
O,","
O,5
O,","
O,5E
O,","
O,6
O,","
O,9
O,","
O,10
O,area
O,drilled
O,to
O,estimate
O,Measured
O,and
O,Indicated
O,Resource
O,Shoot
O,1
O,area
O,drilled
O,to
O,estimate
O,Measured
O,Resource
O,Figure
O,2.
O,Weednanna
O,3D
O,plan
O,view
O,of
O,+1
O,g/t
O,Au
O,intersections
O,(
O,size
O,of
O,dot
O,represents
O,grade
O,of
O,assay
O,result
O,)
O,Legend-
O,Green
O,dots
O,:
O,1-5
O,g/t
O,Au
O,Dark
O,blue
O,lines
O,indicate
O,RC
O,holes
O,drilled
O,during
O,November
O,and
O,December
O,2020
O,Orange
O,dots
O,:
O,5-10
O,g/t
O,Au
O,Red
O,dots
O,:
O,10-20
O,g/t
O,Au
O,Magenta
O,dots
O,:
O,>
O,20
O,g/t
O,Au
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,4
O,ASX
O,ANNOUNCEMENT
O,W
O,E
O,74
O,75
O,Surface
O,Cover
O,Granite
O,Saprolite
O,Shoot
O,8
O,BOCO
O,Saprock
O,open
O,2m
O,@
O,3.8
O,g/t
O,Au
O,3m
O,@
O,5.5
O,g/t
O,Au
O,Granite
O,>
O,1
O,g/t
O,Au
O,3m
O,@
O,9.1
O,g/t
O,Au
O,Calc-silicate
O,and
O,Mineralisation
O,magnetite
O,skarn
O,Shoot
O,11
O,Granite
O,7m
O,@
O,22.8
O,g/t
O,Au
O,50
O,metres
O,scale
O,Figure
O,3.
O,6372750mN
O,Cross-Section
O,with
O,gold
O,drilling
O,results
O,“
O,74
O,”
O,denotes
O,recent
O,hole
O,number
O,“
O,20WDRC074
O,”
O,Yellow
O,box
O,and
O,red
O,text
O,:
O,significant
O,assay
O,results
O,from
O,November
O,and
O,December
O,2020
O,RC
O,drilling
O,program
O,Grey
O,box
O,and
O,red
O,text
O,:
O,previous
O,assay
O,results
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,5
O,ASX
O,ANNOUNCEMENT
O,W
O,E
O,Surface
O,89
O,90
O,91
O,92
O,Cover
O,Saprolite
O,Granite
O,9m
O,@
O,15.6
O,g/t
O,Au
O,Saprock
O,Shoot
O,7
O,Granite
O,BOCO
O,4m
O,@
O,2.3
O,g/t
O,Au
O,Granite
O,6m
O,@
O,4.3
O,g/t
O,Au
O,>
O,1
O,g/t
O,Au
O,open
O,2m
O,@
O,4.1
O,g/t
O,Au
O,Mineralisation
O,1m
O,@
O,12.1
O,g/t
O,Au
O,Calc-silicate
O,and
O,magnetite
O,skarn
O,50
O,metres
O,scale
O,Figure
O,4.
O,6372925mN
O,Cross-Section
O,with
O,gold
O,drilling
O,results
O,“
O,89
O,”
O,denotes
O,recent
O,hole
O,number
O,“
O,20WDRC089
O,”
O,Yellow
O,box
O,and
O,red
O,text
O,:
O,significant
O,assay
O,results
O,from
O,November
O,and
O,December
O,2020
O,RC
O,drilling
O,program
O,Grey
O,box
O,and
O,red
O,text
O,:
O,previous
O,assay
O,results
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,6
O,ASX
O,ANNOUNCEMENT
O,Table
O,A
O,:
O,Weednanna
O,Gold
O,Intercepts
O,>1
O,g/t
O,Au
O,(
O,intercepts
O,>20
O,g/t*m
O,Au
O,highlighted
O,)
O,From
O,Interval
O,Hole
O,ID
O,Shoot
O,East_MGA
O,North_MGA
O,RL
O,(
O,m
O,)
O,Azimuth
O,Dip
O,EOH
O,(
O,m
O,)
O,To
O,(
O,m
O,)
O,(
O,m
O,)
O,Au
O,(
O,g/t
O,)
O,20WDRC074
O,638528.2
O,6372749.8
O,273.6
O,270.0
O,-58.5
O,78
O,NSA
O,20WDRC075
O,Shoot
O,8
O,HW
O,638567.4
O,6372748.0
O,273.6
O,270.6
O,-57.7
O,120
O,67
O,70
O,3
O,5.53
O,Shoot
O,8
O,76
O,79
O,3
O,9.11
O,20WDRC076
O,638509.0
O,6372767.9
O,273.1
O,268.5
O,-58.3
O,84
O,NSA
O,20WDRC077
O,638551.1
O,6372768.5
O,273.0
O,271.1
O,-60.0
O,120
O,NSA
O,20WDRC078
O,638608.3
O,6372770.1
O,272.7
O,270.6
O,-60.2
O,162
O,NSA
O,20WDRC079
O,Shoot
O,7
O,638613.2
O,6372798.9
O,271.9
O,270.5
O,-59.5
O,180
O,57
O,62
O,5
O,1.00
O,20WDRC080
O,Shoot
O,7
O,638638.4
O,6372801.4
O,271.6
O,270.1
O,-65.0
O,204
O,85
O,92
O,7
O,1.07
O,Shoot
O,8
O,187
O,188
O,1
O,8.40
O,20WDRC081
O,638708.8
O,6372801.3
O,270.5
O,270.0
O,-60.0
O,98
O,NSA
O,20WDRC082
O,Shoot
O,7
O,638636.2
O,6372822.3
O,271.2
O,271.0
O,-60.6
O,192
O,85
O,86
O,1
O,1.09
O,105
O,106
O,1
O,5.10
O,Shoot
O,8
O,181
O,182
O,1
O,2.17
O,20WDRC083
O,Shoot
O,7
O,638670.8
O,6372824.2
O,270.7
O,271.2
O,-60.4
O,222
O,92
O,100
O,8
O,5.21
O,20WDRC084
O,638599.6
O,6372875.3
O,270.1
O,270.3
O,-60.1
O,162
O,48
O,50
O,2
O,2.17
O,Shoot
O,7
O,62
O,63
O,1
O,1.10
O,Shoot
O,8
O,144
O,145
O,1
O,1.38
O,Shoot
O,8
O,147
O,148
O,1
O,1.76
O,20WDRC085
O,Shoot
O,7
O,638639.5
O,6372877.1
O,269.8
O,270.4
O,-60.9
O,192
O,84
O,95
O,11
O,3.32
O,incl.
O,Shoot
O,7
O,88
O,89
O,1
O,20.0
O,124
O,125
O,1
O,1.05
O,142
O,143
O,1
O,1.69
O,Shoot
O,8
O,176
O,180
O,4
O,1.33
O,20WDRC086
O,Shoot
O,7
O,638683.7
O,6372877.1
O,269.3
O,271.4
O,-60.7
O,228
O,127
O,128
O,1
O,1.25
O,20WDRC087
O,Shoot
O,7
O,638610.1
O,6372898.3
O,269.5
O,270.0
O,-60.5
O,168
O,77
O,78
O,1
O,1.02
O,114
O,115
O,1
O,1.34
O,20WDRC088
O,Shoot
O,7
O,638678.9
O,6372901.2
O,268.8
O,269.9
O,-60.6
O,222
O,126
O,128
O,2
O,2.65
O,20WDRC089
O,638580.4
O,6372921.6
O,269.1
O,270.9
O,-60.2
O,138
O,NSA
O,20WDRC090
O,Shoot
O,7
O,638600.7
O,6372921.4
O,269.0
O,270.0
O,-60.7
O,156
O,71
O,72
O,1
O,1.08
O,Shoot
O,7
O,74
O,75
O,1
O,2.19
O,20WDRC091
O,Shoot
O,7
O,638636.8
O,6372921.5
O,268.8
O,271.2
O,-60.4
O,174
O,85
O,94
O,9
O,15.59
O,incl.
O,Shoot
O,7
O,87
O,91
O,4
O,33.38
O,Shoot
O,7
O,FW
O,112
O,113
O,1
O,12.10
O,20WDRC092
O,Shoot
O,7
O,HW
O,638656.8
O,6372921.3
O,268.6
O,271.8
O,-60.0
O,198
O,91
O,95
O,4
O,2.31
O,Shoot
O,7
O,HW
O,98
O,99
O,1
O,1.20
O,Shoot
O,7
O,104
O,110
O,6
O,4.27
O,114
O,115
O,1
O,2.65
O,NEW
O,191
O,193
O,2
O,5.87
O,This
O,announcement
O,has
O,been
O,authorised
O,for
O,release
O,by
O,the
O,Board.
O,Kevin
O,Malaxos
O,Managing
O,Director
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,7
O,ASX
O,ANNOUNCEMENT
O,About
O,Alliance
O,Alliance
O,Resources
O,Ltd
O,is
O,an
O,Australian
O,gold
O,and
O,base
O,metals
O,exploration
O,company
O,with
O,100%
O,owned
O,projects
O,in
O,South
O,Australia
O,and
O,Western
O,Australia.
O,The
O,Company
O,’
O,s
O,flagship
O,project
O,is
O,the
O,Wilcherry
O,Project
O,","
O,located
O,within
O,the
O,southern
O,part
O,of
O,the
O,Gawler
O,Craton
O,","
O,approximately
O,45
O,km
O,north
O,of
O,the
O,township
O,of
O,Kimba
O,","
O,South
O,Australia.
O,The
O,Mineral
O,Resource
O,estimate
O,for
O,the
O,Weednanna
O,Gold
O,Deposit
O,","
O,part
O,of
O,the
O,Wilcherry
O,Project
O,","
O,is
O,1.106
O,Mt
O,grading
O,4.3
O,g/t
O,gold
O,for
O,152
O,","
O,000
O,oz
O,gold
O,(
O,classified
O,85%
O,Measured
O,&
O,Indicated
O,and
O,15%
O,Inferred
O,)
O,.
O,Refer
O,to
O,ASX
O,announcement
O,dated
O,9
O,November
O,2020
O,for
O,details
O,concerning
O,the
O,Mineral
O,Resource
O,and
O,the
O,Competent
O,Persons
O,consent.
O,The
O,maiden
O,iron
O,resource
O,for
O,the
O,Weednanna
O,project
O,was
O,announced
O,on
O,19
O,November
O,2020
O,and
O,totals
O,1.15
O,Mt
O,grading
O,59.4%
O,Fe
O,(
O,classified
O,as
O,65%
O,Measured
O,&
O,Indicated
O,and
O,35%
O,Inferred
O,)
O,.
O,Refer
O,to
O,ASX
O,announcement
O,dated
O,19
O,November
O,2020
O,for
O,details
O,concerning
O,the
O,Mineral
O,Resource
O,and
O,the
O,Competent
O,Persons
O,consent.
O,There
O,is
O,potential
O,to
O,increase
O,the
O,size
O,of
O,these
O,Mineral
O,Resources
O,with
O,further
O,drilling.
O,Alliance
O,is
O,not
O,aware
O,of
O,any
O,new
O,information
O,or
O,data
O,that
O,materially
O,affects
O,the
O,information
O,included
O,in
O,the
O,above-mentioned
O,announcements.
O,All
O,material
O,assumptions
O,and
O,technical
O,parameters
O,underpinning
O,the
O,above-mentioned
O,Mineral
O,Resource
O,estimates
O,continue
O,to
O,apply
O,and
O,have
O,not
O,materially
O,changed.
O,An
O,independent
O,scoping
O,study
O,reported
O,a
O,positive
O,outcome
O,and
O,supports
O,a
O,new
O,","
O,250
O,","
O,000
O,tpa
O,gold
O,processing
O,plant
O,at
O,Weednanna.
O,Total
O,indicative
O,capital
O,cost
O,is
O,approximately
O,$44
O,million.
O,Refer
O,to
O,ASX
O,announcement
O,dated
O,18
O,April
O,2019
O,for
O,details
O,concerning
O,the
O,scoping
O,study
O,including
O,the
O,above-mentioned
O,financial
O,information.
O,All
O,material
O,assumptions
O,underpinning
O,the
O,above-mentioned
O,financial
O,information
O,continue
O,to
O,apply
O,and
O,have
O,not
O,materially
O,changed.
O,Detailed
O,Engineering
O,design
O,and
O,Mine
O,design
O,studies
O,have
O,commenced
O,to
O,produce
O,Detailed
O,Feasibility
O,Study
O,(
O,DFS
O,)
O,level
O,designs
O,and
O,cost
O,estimates
O,for
O,the
O,gold
O,processing
O,plant
O,and
O,proposed
O,open
O,pit
O,and
O,underground
O,mining
O,operations.
O,Alliance
O,also
O,owns
O,an
O,80
O,person
O,camp
O,located
O,on
O,leased
O,land
O,in
O,the
O,township
O,of
O,Kimba
O,which
O,will
O,be
O,utilised
O,during
O,construction.
O,Competent
O,Person
O,The
O,information
O,in
O,this
O,report
O,that
O,relates
O,to
O,the
O,Exploration
O,Results
O,is
O,based
O,on
O,information
O,compiled
O,by
O,Mr
O,Anthony
O,Gray.
O,Mr
O,Gray
O,is
O,a
O,Member
O,of
O,the
O,Australian
O,Institute
O,of
O,Geoscientists
O,and
O,is
O,an
O,employee
O,of
O,Alliance
O,Resources
O,Ltd.
O,Mr
O,Gray
O,has
O,sufficient
O,experience
O,which
O,is
O,relevant
O,to
O,the
O,style
O,of
O,mineralisation
O,and
O,type
O,of
O,deposit
O,under
O,consideration
O,and
O,to
O,the
O,activity
O,which
O,they
O,are
O,undertaking
O,to
O,qualify
O,as
O,Competent
O,Persons
O,as
O,defined
O,in
O,the
O,2012
O,Edition
O,of
O,the
O,‘
O,Australasian
O,Code
O,for
O,Reporting
O,of
O,Exploration
O,Results
O,","
O,Mineral
O,Resources
O,and
O,Ore
O,Reserves
O,’
O,.
O,Mr
O,Gray
O,consents
O,to
O,the
O,inclusion
O,in
O,the
O,report
O,of
O,the
O,matters
O,based
O,on
O,their
O,information
O,in
O,the
O,form
O,and
O,context
O,in
O,which
O,it
O,appears.
O,Alliance
O,Resources
O,Ltd
O,ASX
O,Announcement
O,15
O,March
O,2021
O,8
O,ASX
O,ANNOUNCEMENT
O,Section
O,1
O,–
O,Sampling
O,Techniques
O,and
O,Data
O,Criteria
O,JORC
O,Code
O,explanation
O,Commentary
O,Nature
O,and
O,quality
O,of
O,sampling
O,(
O,eg.
O,cut
O,channels
O,","
O,random
O,chips
O,","
O,or
O,specific
O,specialised
O,industry
O,standard
O,measurement
O,tools
O,appropriate
O,to
O,the
O,minerals
O,under
O,investigation
O,","
O,such
O,as
O,down
O,Sample
O,type
O,was
O,drill
O,cuttings
O,from
O,reverse
O,circulation
O,(
O,RC
O,)
O,hole
O,gamma
O,sondes
O,","
O,or
O,handheld
O,XRF
O,instruments
O,","
O,etc.
O,)
O,.
O,These
O,drilling.
O,examples
O,should
O,not
O,be
O,taken
O,as
O,limiting
O,the
O,broad
O,meaning
O,of
O,sampling.
O,Industry
O,standard
O,practice
O,has
O,been
O,applied
O,on
O,site
O,to
O,ensure
O,Sampling
O,Include
O,reference
O,to
O,measures
O,taken
O,to
O,ensure
O,sample
O,sample
O,representivity.
O,The
O,laboratories
O,have
O,applied
O,techniques
O,representivity
O,and
O,the
O,appropriate
O,calibration
O,of
O,any
O,appropriate
O,QA-QC
O,to
O,sample
O,preparation
O,and
O,appropriate
O,measurement
O,tools
O,or
O,systems
O,used.
O,calibration/QA-QC
O,to
O,analytical
O,instruments.
O,Aspects
O,of
O,the
O,determination
O,of
O,mineralisation
O,that
O,are
O,Material
O,to
O,the
O,Public
O,Report.
O,In
O,cases
O,where
O,‘
O,industry
O,Reverse
O,circulation
O,drilling
O,was
O,used
O,to
O,obtain
O,1m
O,samples
O,standard
O,’
O,work
O,has
O,been
O,done
O,this
O,would
O,be
O,relatively
O,simple
O,from
O,which
O,3kg
O,was
O,pulverised
O,to
O,produce
O,appropriate
O,sized
O,(
O,eg.
O,‘
O,reverse
O,circulation
O,drilling
O,was
O,used
O,to
O,obtain
O,1m
O,samples
O,samples
O,for
O,40g
O,fire
O,assay
O,analysis
O,and
O,mixed-acid
O,digest.
O,from
O,which
O,3kg
O,was
O,pulverised
O,to
O,produce
O,a
O,30g
O,charge
O,for
O,fire
O,assay
O,’
O,Drill
O,type
O,(
O,eg.
O,core
O,","
O,reverse
O,circulation
O,","
O,open-hole
O,hammer
O,","
O,Drilling
O,rotary
O,air
O,blast
O,","
O,auger
O,","
O,Bangka
O,","
O,sonic
O,","
O,etc.
O,)
O,and
O,details
O,(
O,eg.
O,core
O,The
O,drilling
O,method
O,was
O,RC
O,using
O,a
O,5
O,¾
O,“
O,hammer
O,drilled
O,at
